param_name,param_value,band_3,band_5
r2,0.043043342550041795,0.402147,0.409258
r2,0.04409597412898916,0.403296,0.409703
r2,0.04514860570793653,0.404454,0.41016
r2,0.0462012372868839,0.40564,0.410634
r2,0.047253868865831265,0.406858,0.411123
r2,0.04830650044477863,0.408116,0.411625
r2,0.04935913202372601,0.409411,0.412138
r2,0.050411763602673375,0.410713,0.412667
r2,0.05146439518162074,0.412026,0.413218
r2,0.05251702676056811,0.413372,0.413789
r2,0.05356965833951548,0.41434,0.414738
r2,0.054622289918462845,0.414935,0.416115
r2,0.05567492149741021,0.415541,0.417508
r2,0.05672755307635758,0.416164,0.418925
r2,0.05778018465530495,0.416816,0.420379
r2,0.05883281623425232,0.417506,0.421879
r2,0.05988544781319968,0.418194,0.423371
r2,0.06093807939214706,0.418892,0.42487
r2,0.06199071097109442,0.419605,0.426393
r2,0.06304334255004179,0.420342,0.427941
