param_name,param_value,band_4,band_6
r2,0.26266538487337615,0.529678,0.532552
r2,0.262765887385939,0.529772,0.532618
r2,0.2628663898985018,0.529866,0.532683
r2,0.2629668924110646,0.52996,0.532748
r2,0.2630673949236274,0.530053,0.532814
r2,0.26316789743619023,0.530147,0.532879
r2,0.26326839994875306,0.530241,0.532944
r2,0.26336890246131583,0.530334,0.533009
r2,0.26346940497387866,0.530428,0.533075
r2,0.2635699074864415,0.530521,0.53314
r2,0.2636704099990043,0.530615,0.533205
r2,0.2637709125115671,0.530709,0.533271
r2,0.2638714150241299,0.530803,0.533336
r2,0.26397191753669275,0.530897,0.533402
r2,0.2640724200492556,0.530991,0.533467
r2,0.26417292256181835,0.531085,0.533533
r2,0.2642734250743812,0.531179,0.533599
r2,0.264373927586944,0.531274,0.533665
r2,0.26447443009950683,0.531369,0.533732
r2,0.2645749326120696,0.531464,0.533799
r2,0.26467543512463243,0.531559,0.533865
r2,0.26477593763719526,0.531655,0.533932
r2,0.2648764401497581,0.531751,0.533999
r2,0.26497694266232086,0.531847,0.534067
r2,0.2650774451748837,0.531943,0.534134
r2,0.2651779476874465,0.532039,0.534201
r2,0.26527845020000934,0.532135,0.534269
r2,0.2653789527125721,0.532231,0.534337
r2,0.26547945522513494,0.532328,0.534405
r2,0.26557995773769777,0.532425,0.534473
r2,0.2656804602502606,0.532521,0.53454
r2,0.26578096276282337,0.532618,0.534608
r2,0.2658814652753862,0.532714,0.534676
r2,0.265981967787949,0.532811,0.534744
r2,0.26608247030051185,0.532908,0.534811
r2,0.2661829728130746,0.533005,0.53488
r2,0.26628347532563745,0.533102,0.534948
r2,0.2663839778382003,0.533198,0.535016
r2,0.2664844803507631,0.533295,0.535084
r2,0.2665849828633259,0.533391,0.535152
r2,0.2666854853758887,0.533488,0.535221
r2,0.26678598788845154,0.533584,0.535289
r2,0.26688649040101436,0.53368,0.535357
r2,0.26698699291357714,0.533776,0.535426
r2,0.26708749542613996,0.533872,0.535495
r2,0.2671879979387028,0.533969,0.535564
r2,0.2672885004512656,0.534064,0.535633
r2,0.2673890029638284,0.53416,0.535702
r2,0.2674895054763912,0.534257,0.535772
r2,0.26759000798895405,0.534353,0.535842
r2,0.2676905105015169,0.534448,0.535911
r2,0.26779101301407965,0.534544,0.535981
r2,0.2678915155266425,0.53464,0.536051
r2,0.2679920180392053,0.534736,0.53612
r2,0.26809252055176813,0.534832,0.53619
r2,0.2681930230643309,0.534928,0.53626
r2,0.26829352557689373,0.535024,0.536331
r2,0.26839402808945656,0.53512,0.536402
r2,0.2684945306020194,0.535217,0.536473
r2,0.26859503311458216,0.535313,0.536543
r2,0.268695535627145,0.53541,0.536614
r2,0.2687960381397078,0.535506,0.536685
r2,0.26889654065227064,0.535603,0.536757
r2,0.2689970431648334,0.535699,0.536828
r2,0.26909754567739624,0.535796,0.536899
r2,0.26919804818995907,0.535892,0.536971
r2,0.2692985507025219,0.535989,0.537042
r2,0.2693990532150847,0.536085,0.537114
r2,0.2694995557276475,0.536181,0.537185
r2,0.2696000582402103,0.536278,0.537257
r2,0.26970056075277316,0.536374,0.537329
r2,0.269801063265336,0.53647,0.537401
r2,0.26990156577789876,0.536567,0.537473
r2,0.2700020682904616,0.536663,0.537545
r2,0.2701025708030244,0.536759,0.537617
r2,0.27020307331558724,0.536856,0.53769
r2,0.27030357582815,0.536952,0.537763
r2,0.27040407834071284,0.537049,0.537836
r2,0.27050458085327567,0.537145,0.537909
r2,0.2706050833658385,0.537242,0.537982
r2,0.27070558587840127,0.537338,0.538055
r2,0.2708060883909641,0.537435,0.538129
r2,0.2709065909035269,0.537531,0.538202
r2,0.27100709341608975,0.537628,0.538275
r2,0.2711075959286525,0.537724,0.538349
r2,0.27120809844121535,0.53782,0.538422
r2,0.2713086009537782,0.537916,0.538496
r2,0.271409103466341,0.538012,0.53857
r2,0.2715096059789038,0.538108,0.538643
r2,0.2716101084914666,0.538204,0.538717
r2,0.27171061100402943,0.538299,0.538791
r2,0.27181111351659226,0.538395,0.538865
r2,0.27191161602915503,0.53849,0.538939
r2,0.27201211854171786,0.538586,0.539013
r2,0.2721126210542807,0.538681,0.539087
r2,0.2722131235668435,0.538776,0.539161
r2,0.2723136260794063,0.538871,0.539236
r2,0.2724141285919691,0.538967,0.53931
r2,0.27251463110453195,0.539062,0.539385
r2,0.2726151336170948,0.539157,0.539459
r2,0.27271563612965755,0.539253,0.539534
r2,0.2728161386422204,0.539348,0.539609
r2,0.2729166411547832,0.539444,0.539683
r2,0.27301714366734603,0.539539,0.539758
r2,0.2731176461799088,0.539635,0.539833
r2,0.27321814869247163,0.53973,0.539908
r2,0.27331865120503446,0.539826,0.539983
r2,0.2734191537175973,0.539922,0.540057
r2,0.27351965623016006,0.540018,0.540132
r2,0.2736201587427229,0.540114,0.540207
r2,0.2737206612552857,0.54021,0.540282
r2,0.27382116376784854,0.540306,0.540358
r2,0.2739216662804113,0.540403,0.540433
r2,0.27402216879297414,0.5405,0.540508
r2,0.27412267130553697,0.540584,0.540596
r2,0.2742231738180998,0.54066,0.540694
r2,0.27432367633066257,0.540736,0.540791
r2,0.2744241788432254,0.540812,0.540888
r2,0.2745246813557882,0.540888,0.540985
r2,0.27462518386835105,0.540965,0.541083
r2,0.2747256863809138,0.541042,0.54118
r2,0.27482618889347665,0.541119,0.541278
