param_name,param_value,band_5,band_6,band_7
r2,0.21314629258517032,0.45946,0.475947,0.475955
r2,0.21355445585047644,0.459321,0.47506,0.475066
r2,0.21396261911578257,0.45918,0.474175,0.47418
r2,0.2143707823810887,0.459039,0.473293,0.473297
r2,0.2147789456463948,0.458896,0.472413,0.472416
r2,0.21518710891170093,0.458751,0.471535,0.471539
r2,0.21559527217700705,0.458605,0.47066,0.470664
r2,0.21600343544231318,0.458458,0.469787,0.469792
r2,0.2164115987076193,0.458309,0.468916,0.468922
r2,0.21681976197292543,0.458159,0.468047,0.468055
r2,0.21722792523823153,0.458007,0.467181,0.467191
r2,0.21763608850353766,0.457853,0.466316,0.466329
r2,0.2180442517688438,0.457699,0.465454,0.46547
r2,0.21845241503414992,0.457542,0.464593,0.464612
r2,0.21886057829945604,0.457384,0.463735,0.463758
r2,0.21926874156476217,0.457224,0.462879,0.462906
r2,0.21967690483006827,0.457063,0.462025,0.462056
r2,0.2200850680953744,0.4569,0.461174,0.46121
r2,0.22049323136068052,0.456734,0.46033,0.460367
r2,0.22090139462598665,0.456566,0.459489,0.459527
r2,0.22130955789129278,0.456396,0.458651,0.458689
r2,0.2217177211565989,0.456224,0.457816,0.457853
r2,0.222125884421905,0.45605,0.456985,0.457021
r2,0.22253404768721113,0.455874,0.456157,0.456191
r2,0.22294221095251726,0.45533,0.455363,0.455696
r2,0.2233503742178234,0.454507,0.454538,0.455516
r2,0.22375853748312952,0.453685,0.453714,0.455334
r2,0.22416670074843564,0.452866,0.452894,0.45515
r2,0.22457486401374174,0.45205,0.452075,0.454964
r2,0.22498302727904787,0.451236,0.451258,0.454776
r2,0.225391190544354,0.450423,0.450444,0.454586
r2,0.22579935380966012,0.449613,0.449632,0.454394
r2,0.22620751707496625,0.448804,0.448822,0.4542
r2,0.22661568034027238,0.447999,0.448014,0.454004
r2,0.22702384360557848,0.447195,0.447209,0.453806
r2,0.2274320068708846,0.446394,0.446407,0.453606
r2,0.22784017013619073,0.445594,0.445607,0.453404
r2,0.22824833340149686,0.444796,0.444809,0.453199
r2,0.228656496666803,0.444001,0.444014,0.452993
r2,0.22906465993210912,0.443207,0.443221,0.452785
r2,0.22947282319741524,0.442415,0.442429,0.452574
r2,0.22988098646272134,0.441625,0.44164,0.452362
r2,0.23028914972802747,0.440837,0.440853,0.452147
r2,0.2306973129933336,0.440051,0.440069,0.45193
r2,0.23110547625863972,0.439266,0.439286,0.45171
r2,0.23151363952394585,0.438483,0.438505,0.451489
r2,0.23192180278925195,0.437702,0.437727,0.451265
r2,0.23232996605455808,0.436923,0.436951,0.451039
r2,0.2327381293198642,0.436145,0.436177,0.450811
r2,0.23314629258517033,0.435369,0.435405,0.45058
