param_name,param_value,band_4,band_6
r2,0.23314883188268476,0.517155,0.522479
r2,0.2332493343952476,0.517255,0.522522
r2,0.2333498369078104,0.517356,0.522565
r2,0.23345033942037322,0.517456,0.522608
r2,0.23355084193293602,0.517557,0.522652
r2,0.23365134444549884,0.517658,0.522695
r2,0.23375184695806164,0.517759,0.522739
r2,0.23385234947062447,0.517859,0.522782
r2,0.23395285198318727,0.51796,0.522826
r2,0.2340533544957501,0.518061,0.52287
r2,0.2341538570083129,0.518162,0.522913
r2,0.23425435952087573,0.518263,0.522957
r2,0.23435486203343853,0.518364,0.523001
r2,0.23445536454600135,0.518465,0.523045
r2,0.23455586705856415,0.518566,0.523089
r2,0.23465636957112698,0.518667,0.523133
r2,0.23475687208368978,0.518768,0.523178
r2,0.2348573745962526,0.518869,0.523222
r2,0.2349578771088154,0.51897,0.523266
r2,0.23505837962137824,0.519072,0.523311
r2,0.23515888213394104,0.519173,0.523355
r2,0.23525938464650387,0.519274,0.523399
r2,0.23535988715906667,0.519376,0.523444
r2,0.2354603896716295,0.519477,0.523488
r2,0.2355608921841923,0.519577,0.523533
r2,0.23566139469675512,0.519679,0.523577
r2,0.23576189720931792,0.51978,0.523622
r2,0.23586239972188075,0.519881,0.523667
r2,0.23596290223444355,0.519983,0.523711
r2,0.23606340474700638,0.520084,0.523756
r2,0.23616390725956918,0.520185,0.5238
r2,0.236264409772132,0.520287,0.523845
r2,0.2363649122846948,0.520388,0.52389
r2,0.23646541479725763,0.520489,0.523935
r2,0.23656591730982043,0.520591,0.523979
r2,0.23666641982238326,0.520692,0.524024
r2,0.23676692233494606,0.520793,0.524069
r2,0.2368674248475089,0.520895,0.524114
r2,0.2369679273600717,0.520996,0.524159
r2,0.23706842987263452,0.521098,0.524204
r2,0.23716893238519732,0.5212,0.524249
r2,0.23726943489776015,0.521301,0.524294
r2,0.23736993741032295,0.521403,0.524339
r2,0.23747043992288577,0.521504,0.524385
r2,0.23757094243544857,0.521606,0.52443
r2,0.2376714449480114,0.521708,0.524475
r2,0.2377719474605742,0.52181,0.524521
r2,0.23787244997313703,0.521912,0.524567
r2,0.23797295248569983,0.522013,0.524612
r2,0.23807345499826266,0.522115,0.524658
r2,0.23817395751082546,0.522217,0.524704
r2,0.23827446002338828,0.522319,0.52475
r2,0.23837496253595108,0.522421,0.524796
r2,0.2384754650485139,0.522522,0.524842
r2,0.2385759675610767,0.522624,0.524888
r2,0.23867647007363954,0.522726,0.524934
r2,0.23877697258620234,0.522828,0.524981
r2,0.23887747509876517,0.522929,0.525027
r2,0.23897797761132797,0.523031,0.525073
r2,0.2390784801238908,0.523132,0.52512
r2,0.2391789826364536,0.523234,0.525166
r2,0.23927948514901642,0.523335,0.525212
r2,0.23937998766157922,0.523436,0.525259
r2,0.23948049017414205,0.523537,0.525305
r2,0.23958099268670485,0.523638,0.525352
r2,0.23968149519926768,0.523739,0.525398
r2,0.23978199771183048,0.523839,0.525445
r2,0.2398825002243933,0.523941,0.525492
r2,0.2399830027369561,0.524042,0.525538
r2,0.24008350524951894,0.524142,0.525585
r2,0.24018400776208176,0.524243,0.525632
r2,0.24028451027464456,0.524344,0.525678
r2,0.2403850127872074,0.524444,0.525725
r2,0.2404855152997702,0.524544,0.525772
r2,0.24058601781233302,0.524644,0.525818
r2,0.24068652032489582,0.524744,0.525865
r2,0.24078702283745865,0.524845,0.525912
r2,0.24088752535002145,0.524945,0.525958
r2,0.24098802786258428,0.525045,0.526005
r2,0.24108853037514708,0.525145,0.526052
r2,0.2411890328877099,0.525246,0.526099
r2,0.2412895354002727,0.525346,0.526145
r2,0.24139003791283553,0.525446,0.526192
r2,0.24149054042539833,0.525547,0.526239
r2,0.24159104293796116,0.525647,0.526286
r2,0.24169154545052396,0.525748,0.526333
r2,0.2417920479630868,0.525849,0.52638
r2,0.2418925504756496,0.52595,0.526427
r2,0.24199305298821241,0.526051,0.526474
r2,0.24209355550077521,0.526152,0.526521
r2,0.24219405801333804,0.526254,0.526568
r2,0.24229456052590084,0.526353,0.526612
r2,0.24239506303846367,0.526457,0.526663
r2,0.24249556555102647,0.52656,0.52671
r2,0.2425960680635893,0.526662,0.526757
r2,0.2426965705761521,0.526764,0.526805
r2,0.24279707308871493,0.526852,0.526869
r2,0.24289757560127773,0.526901,0.526972
r2,0.24299807811384055,0.526948,0.527074
r2,0.24309858062640335,0.526996,0.527177
r2,0.24319908313896618,0.527044,0.52728
r2,0.24329958565152898,0.527093,0.527384
r2,0.2434000881640918,0.52714,0.527486
r2,0.2435005906766546,0.52719,0.527591
r2,0.24360109318921744,0.527239,0.527695
r2,0.24370159570178024,0.527288,0.527799
r2,0.24380209821434307,0.527337,0.527903
r2,0.24390260072690587,0.527387,0.528007
r2,0.2440031032394687,0.527436,0.528111
r2,0.2441036057520315,0.527486,0.528215
r2,0.24420410826459432,0.527536,0.528319
r2,0.24430461077715712,0.527585,0.528423
r2,0.24440511328971995,0.527636,0.528528
r2,0.24450561580228275,0.527686,0.528632
