param_name,param_value,band_3,band_5
r2,0.04723810659025627,0.407874,0.415317
r2,0.04829073816920364,0.409146,0.41582
r2,0.049343369748151004,0.410456,0.416336
r2,0.05039600132709837,0.411775,0.416868
r2,0.05144863290604574,0.413104,0.41742
r2,0.05250126448499311,0.414468,0.417993
r2,0.05355389606394048,0.415851,0.418579
r2,0.05460652764288785,0.417248,0.419178
r2,0.05565915922183522,0.41866,0.419793
r2,0.056711790800782584,0.420098,0.420426
r2,0.05776442237972995,0.421033,0.421572
r2,0.05881705395867732,0.421725,0.423095
r2,0.05986968553762469,0.422416,0.424609
r2,0.060922317116572054,0.423117,0.42613
r2,0.06197494869551942,0.423834,0.427676
r2,0.0630275802744668,0.424575,0.429247
r2,0.06408021185341416,0.425344,0.430841
r2,0.06513284343236153,0.426134,0.432447
r2,0.06618547501130889,0.426943,0.43407
r2,0.06723810659025627,0.427784,0.435728
