param_name,param_value,band_8,band_10
r2,0.27670872405487834,0.65923,0.662674
r2,0.27705355164108525,0.659536,0.662716
r2,0.27739837922729216,0.659815,0.662749
r2,0.277743206813499,0.660098,0.662782
r2,0.2780880343997059,0.660384,0.662816
r2,0.2784328619859128,0.660671,0.662849
r2,0.27877768957211974,0.66096,0.662883
r2,0.27912251715832664,0.661251,0.662916
r2,0.2794673447445335,0.661544,0.66295
r2,0.2798121723307404,0.661842,0.662984
r2,0.2801569999169473,0.66214,0.663016
r2,0.2805018275031542,0.662434,0.66305
r2,0.28084665508936113,0.662731,0.663086
r2,0.281191482675568,0.66302,0.663136
r2,0.2815363102617749,0.663134,0.663356
r2,0.2818811378479818,0.663173,0.663657
r2,0.2822259654341887,0.663207,0.663947
r2,0.28257079302039556,0.663239,0.664246
r2,0.28291562060660247,0.663272,0.664554
r2,0.2832604481928094,0.663303,0.664857
r2,0.2836052757790163,0.663336,0.665168
r2,0.2839501033652232,0.663369,0.665474
r2,0.28429493095143005,0.663399,0.665778
r2,0.28463975853763696,0.66343,0.666086
r2,0.28498458612384386,0.663462,0.666392
r2,0.28532941371005077,0.663494,0.666706
r2,0.2856742412962577,0.663526,0.667011
r2,0.28601906888246453,0.663558,0.667316
r2,0.28636389646867144,0.663591,0.667621
r2,0.28670872405487835,0.663623,0.667926
