param_name,param_value,band_8,band_10
r2,0.28572743400526707,0.660004,0.663107
r2,0.286072261591474,0.660309,0.66315
r2,0.2864170891776809,0.66059,0.663188
r2,0.28676191676388774,0.660884,0.66323
r2,0.28710674435009464,0.66115,0.663264
r2,0.28745157193630155,0.66144,0.663304
r2,0.28779639952250846,0.661729,0.663344
r2,0.28814122710871537,0.66218,0.663428
r2,0.2884860546949222,0.66246,0.663466
r2,0.28883088228112913,0.662744,0.663504
r2,0.28917570986733604,0.663041,0.663549
r2,0.28952053745354295,0.663301,0.663592
r2,0.28986536503974986,0.663558,0.663632
r2,0.2902101926259567,0.663651,0.663929
r2,0.2905550202121636,0.6637,0.66428
r2,0.2908998477983705,0.663745,0.664567
r2,0.29124467538457743,0.663783,0.664856
r2,0.2915895029707843,0.663821,0.665144
r2,0.2919343305569912,0.663878,0.665587
r2,0.2922791581431981,0.663916,0.665877
r2,0.292623985729405,0.663961,0.666226
r2,0.2929688133156119,0.664001,0.666522
r2,0.2933136409018188,0.664042,0.666826
r2,0.2936584684880257,0.664098,0.667217
r2,0.2940032960742326,0.664137,0.667515
r2,0.2943481236604395,0.664173,0.6678
r2,0.2946929512466464,0.664223,0.668192
r2,0.29503777883285326,0.664293,0.66851
r2,0.29538260641906017,0.664334,0.668818
r2,0.2957274340052671,0.664371,0.669123
