param_name,param_value,band_3,band_5
r2,0.04,0.397803,0.40253
r2,0.04088164192051159,0.398721,0.402871
r2,0.041763283841023166,0.399637,0.403226
r2,0.04264492576153475,0.40057,0.40359
r2,0.04352656768204634,0.401516,0.403959
r2,0.044408209602557924,0.402465,0.404333
r2,0.0452898515230695,0.403424,0.404718
r2,0.04617149344358109,0.404404,0.405114
r2,0.047053135364092676,0.405405,0.405521
r2,0.047934777284604255,0.405894,0.406434
r2,0.04881641920511584,0.40633,0.407488
r2,0.04969806112562743,0.406784,0.408568
r2,0.05057970304613901,0.407226,0.409635
r2,0.0514613449666506,0.407678,0.41072
r2,0.05234298688716218,0.408145,0.411828
r2,0.053224628807673764,0.408624,0.412948
r2,0.05410627072818535,0.409116,0.41408
r2,0.05498791264869693,0.409615,0.415218
r2,0.055869554569208515,0.410123,0.416371
r2,0.0567511964897201,0.410645,0.41754
