param_name,param_value,band_8,band_10
r2,0.24486968624462557,0.63367,0.635444
r2,0.24521451383083248,0.633962,0.635633
r2,0.24555934141703936,0.634259,0.63583
r2,0.24590416900324627,0.634551,0.63602
r2,0.24624899658945315,0.634849,0.636217
r2,0.24659382417566006,0.635139,0.636407
r2,0.24693865176186697,0.635415,0.636594
r2,0.24728347934807385,0.635956,0.63684
r2,0.24762830693428076,0.636239,0.637033
r2,0.24797313452048764,0.636533,0.637232
r2,0.24831796210669455,0.636826,0.637432
r2,0.24866278969290143,0.637128,0.637633
r2,0.24900761727910833,0.637421,0.637835
r2,0.24935244486531524,0.637708,0.638036
r2,0.24969727245152212,0.637999,0.638238
r2,0.25004210003772903,0.63829,0.638443
r2,0.25038692762393594,0.638583,0.638654
r2,0.2507317552101428,0.638857,0.638912
r2,0.2510765827963497,0.639063,0.639197
r2,0.2514214103825566,0.639274,0.639483
r2,0.2517662379687635,0.639486,0.639771
r2,0.2521110655549704,0.639691,0.640053
r2,0.2524558931411773,0.639904,0.640343
r2,0.2528007207273842,0.640103,0.640622
r2,0.2531455483135911,0.640315,0.640908
r2,0.253490375899798,0.640531,0.641193
r2,0.2538352034860049,0.640744,0.641475
r2,0.25418003107221177,0.640952,0.641745
r2,0.2545248586584187,0.641167,0.642023
r2,0.2548696862446256,0.641381,0.642305
