param_name,param_value,band_3,band_5
r2,0.19751503006012022,0.515062,0.53121
r2,0.19792319332542635,0.51505,0.530207
r2,0.19833135659073248,0.515038,0.529206
r2,0.1987395198560386,0.515027,0.528208
r2,0.1991476831213447,0.515016,0.527213
r2,0.19955584638665083,0.515005,0.526222
r2,0.19996400965195696,0.514994,0.525233
r2,0.20037217291726309,0.514983,0.524248
r2,0.2007803361825692,0.514972,0.523263
r2,0.20118849944787534,0.514962,0.522283
r2,0.20159666271318144,0.514951,0.521304
r2,0.20200482597848757,0.514941,0.520327
r2,0.2024129892437937,0.514931,0.519353
r2,0.20282115250909982,0.51492,0.51838
r2,0.20322931577440595,0.51491,0.51741
r2,0.20363747903971208,0.5149,0.516442
r2,0.20404564230501818,0.514889,0.515475
r2,0.2044538055703243,0.514491,0.514881
r2,0.20486196883563043,0.513541,0.51487
r2,0.20527013210093656,0.512594,0.514859
r2,0.20567829536624269,0.511649,0.514848
r2,0.2060864586315488,0.510708,0.514837
r2,0.2064946218968549,0.509769,0.514826
r2,0.20690278516216104,0.508835,0.514815
r2,0.20731094842746717,0.507903,0.514804
r2,0.2077191116927733,0.506974,0.514792
r2,0.20812727495807942,0.506048,0.514781
r2,0.20853543822338555,0.505125,0.514769
r2,0.20894360148869165,0.504206,0.514757
r2,0.20935176475399778,0.50329,0.514746
r2,0.2097599280193039,0.502377,0.514734
r2,0.21016809128461003,0.501466,0.514723
r2,0.21057625454991616,0.500559,0.514712
r2,0.21098441781522229,0.499655,0.5147
r2,0.21139258108052839,0.498754,0.514689
r2,0.2118007443458345,0.497856,0.514678
r2,0.21220890761114064,0.496961,0.514666
r2,0.21261707087644677,0.496069,0.514654
r2,0.2130252341417529,0.495181,0.514643
r2,0.21343339740705902,0.494294,0.514631
r2,0.21384156067236515,0.493411,0.514619
r2,0.21424972393767125,0.492532,0.514607
r2,0.21465788720297738,0.491654,0.514595
r2,0.2150660504682835,0.490779,0.514583
r2,0.21547421373358963,0.489909,0.514571
r2,0.21588237699889576,0.48904,0.514558
r2,0.21629054026420186,0.488174,0.514546
r2,0.21669870352950799,0.487312,0.514533
r2,0.2171068667948141,0.486452,0.514521
r2,0.21751503006012024,0.485596,0.514508
