param_name,param_value,band_3,band_5
r2,0.06401716275111413,0.439027,0.447588
r2,0.0650697943300615,0.440781,0.448408
r2,0.06612242590900887,0.442554,0.449248
r2,0.06717505748795624,0.444368,0.450118
r2,0.0682276890669036,0.446216,0.451015
r2,0.06928032064585098,0.448071,0.451938
r2,0.07033295222479834,0.449929,0.452879
r2,0.07138558380374571,0.451802,0.453843
r2,0.07243821538269307,0.45371,0.454845
r2,0.07349084696164045,0.455649,0.45588
r2,0.07454347854058781,0.456882,0.457615
r2,0.07559611011953518,0.457978,0.459599
r2,0.07664874169848254,0.459112,0.461615
r2,0.07770137327742992,0.460258,0.46363
r2,0.07875400485637729,0.461444,0.465662
r2,0.07980663643532465,0.462672,0.467721
r2,0.08085926801427201,0.463924,0.469784
r2,0.08191189959321939,0.465206,0.471866
r2,0.08296453117216676,0.466528,0.47398
r2,0.08401716275111412,0.467902,0.476121
