param_name,param_value,band_3,band_5
r2,0.1618436873747495,0.609833,0.636369
r2,0.16225185064005562,0.609814,0.63494
r2,0.16266001390536175,0.609795,0.633514
r2,0.16306817717066788,0.609777,0.632091
r2,0.16347634043597398,0.609759,0.630672
r2,0.1638845037012801,0.609742,0.629256
r2,0.16429266696658623,0.609725,0.627845
r2,0.16470083023189236,0.609709,0.626445
r2,0.1651089934971985,0.609693,0.625056
r2,0.1655171567625046,0.609678,0.623675
r2,0.1659253200278107,0.609663,0.622302
r2,0.16633348329311684,0.609649,0.620935
r2,0.16674164655842297,0.609634,0.619574
r2,0.1671498098237291,0.609621,0.618217
r2,0.16755797308903522,0.609607,0.616866
r2,0.16796613635434135,0.609594,0.61552
r2,0.16837429961964745,0.609581,0.614178
r2,0.16878246288495358,0.609569,0.612841
r2,0.1691906261502597,0.609557,0.611516
r2,0.16959878941556583,0.609547,0.610201
r2,0.17000695268087196,0.608856,0.609537
r2,0.1704151159461781,0.607545,0.609527
r2,0.17082327921148419,0.60624,0.609518
r2,0.1712314424767903,0.604939,0.609509
r2,0.17163960574209644,0.603644,0.6095
r2,0.17204776900740257,0.602355,0.609492
r2,0.1724559322727087,0.601071,0.609484
r2,0.17286409553801482,0.599791,0.609477
r2,0.17327225880332092,0.598518,0.609469
r2,0.17368042206862705,0.59725,0.609462
r2,0.17408858533393318,0.595988,0.609455
r2,0.1744967485992393,0.594731,0.609448
r2,0.17490491186454543,0.593478,0.609441
r2,0.17531307512985156,0.592231,0.609434
r2,0.17572123839515766,0.590989,0.609428
r2,0.17612940166046379,0.589753,0.609421
r2,0.1765375649257699,0.588522,0.609415
r2,0.17694572819107604,0.587296,0.609409
r2,0.17735389145638217,0.586073,0.609403
r2,0.1777620547216883,0.584857,0.609397
r2,0.1781702179869944,0.583645,0.60939
r2,0.17857838125230052,0.582436,0.609383
r2,0.17898654451760665,0.581234,0.609376
r2,0.17939470778291278,0.580033,0.609368
r2,0.1798028710482189,0.578841,0.60936
r2,0.18021103431352503,0.577652,0.609352
r2,0.18061919757883116,0.576466,0.609344
r2,0.18102736084413726,0.575288,0.609336
r2,0.18143552410944339,0.574111,0.609327
r2,0.1818436873747495,0.572941,0.609318
