param_name,param_value,band_5,band_6,band_7
r2,0.16865731462925854,0.566852,0.598303,0.598349
r2,0.16906547789456466,0.56677,0.596972,0.597013
r2,0.1694736411598708,0.566686,0.595644,0.595683
r2,0.16988180442517692,0.566602,0.594323,0.594357
r2,0.17028996769048302,0.566517,0.593009,0.593036
r2,0.17069813095578915,0.566431,0.591697,0.591721
r2,0.17110629422109527,0.566345,0.590393,0.590411
r2,0.1715144574864014,0.566257,0.589091,0.589104
r2,0.17192262075170753,0.566168,0.587795,0.587802
r2,0.17233078401701366,0.566079,0.586505,0.586506
r2,0.17273894728231975,0.565989,0.585214,0.585219
r2,0.17314711054762588,0.565898,0.583927,0.583937
r2,0.173555273812932,0.565806,0.582645,0.582659
r2,0.17396343707823814,0.565714,0.581369,0.581387
r2,0.17437160034354426,0.565622,0.580099,0.580117
r2,0.1747797636088504,0.565528,0.578833,0.578853
r2,0.1751879268741565,0.565434,0.577571,0.577591
r2,0.17559609013946262,0.565339,0.576316,0.576336
r2,0.17600425340476875,0.565243,0.575065,0.575082
r2,0.17641241667007487,0.565146,0.573819,0.573833
r2,0.176820579935381,0.565048,0.572578,0.572588
r2,0.17722874320068713,0.564949,0.571341,0.571347
r2,0.17763690646599323,0.564849,0.570108,0.570109
r2,0.17804506973129935,0.564747,0.568875,0.568881
r2,0.17845323299660548,0.564645,0.567645,0.567657
r2,0.1788613962619116,0.564542,0.566419,0.566438
r2,0.17926955952721774,0.564438,0.565196,0.565223
r2,0.17967772279252386,0.563976,0.564012,0.564333
r2,0.18008588605782996,0.562763,0.562807,0.564226
r2,0.1804940493231361,0.561561,0.561608,0.564117
r2,0.18090221258844222,0.560367,0.560416,0.564006
r2,0.18131037585374835,0.55918,0.559229,0.563893
r2,0.18171853911905447,0.557997,0.558044,0.563779
r2,0.1821267023843606,0.55682,0.556865,0.563663
r2,0.1825348656496667,0.555649,0.555691,0.563546
r2,0.18294302891497283,0.554483,0.554521,0.563427
r2,0.18335119218027895,0.55332,0.553355,0.563306
r2,0.18375935544558508,0.552163,0.552194,0.563184
r2,0.1841675187108912,0.551009,0.551036,0.56306
r2,0.18457568197619734,0.54986,0.549883,0.562934
r2,0.18498384524150346,0.548715,0.548733,0.562807
r2,0.18539200850680956,0.547573,0.547587,0.562678
r2,0.1858001717721157,0.546436,0.546445,0.562547
r2,0.18620833503742182,0.545303,0.545307,0.562415
r2,0.18661649830272795,0.544172,0.544173,0.562281
r2,0.18702466156803407,0.543045,0.543046,0.562145
r2,0.18743282483334017,0.54192,0.541923,0.562008
r2,0.1878409880986463,0.540799,0.540804,0.561869
r2,0.18824915136395243,0.539683,0.539688,0.561729
r2,0.18865731462925855,0.538571,0.538576,0.561588
