param_name,param_value,band_3,band_5
r2,0.24,0.420861,0.442084
r2,0.24040816326530612,0.420841,0.441361
r2,0.24081632653061225,0.420822,0.440639
r2,0.24122448979591837,0.420802,0.439918
r2,0.24163265306122447,0.420783,0.4392
r2,0.2420408163265306,0.420764,0.438482
r2,0.24244897959183673,0.420744,0.437766
r2,0.24285714285714285,0.420725,0.437051
r2,0.24326530612244898,0.420705,0.436337
r2,0.2436734693877551,0.420686,0.435624
r2,0.2440816326530612,0.420666,0.434913
r2,0.24448979591836734,0.420646,0.434204
r2,0.24489795918367346,0.420626,0.4335
r2,0.2453061224489796,0.420605,0.432798
r2,0.24571428571428572,0.420584,0.432099
r2,0.24612244897959185,0.420563,0.431402
r2,0.24653061224489795,0.420542,0.430707
r2,0.24693877551020407,0.42052,0.430014
r2,0.2473469387755102,0.420498,0.429323
r2,0.24775510204081633,0.420476,0.428633
r2,0.24816326530612245,0.420454,0.427946
r2,0.24857142857142858,0.420432,0.427259
r2,0.24897959183673468,0.42041,0.426575
r2,0.2493877551020408,0.420387,0.425894
r2,0.24979591836734694,0.420365,0.425216
r2,0.25020408163265306,0.420342,0.424539
r2,0.2506122448979592,0.420319,0.423865
r2,0.2510204081632653,0.420297,0.423191
r2,0.25142857142857145,0.420274,0.42252
r2,0.2518367346938776,0.420251,0.42185
r2,0.2522448979591837,0.420227,0.421182
r2,0.25265306122448977,0.420204,0.420514
r2,0.2530612244897959,0.419824,0.420181
r2,0.253469387755102,0.419159,0.420157
r2,0.25387755102040815,0.418496,0.420133
r2,0.2542857142857143,0.417834,0.420109
r2,0.2546938775510204,0.417175,0.420085
r2,0.25510204081632654,0.416516,0.420061
r2,0.25551020408163266,0.41586,0.420036
r2,0.2559183673469388,0.415205,0.420011
r2,0.2563265306122449,0.414552,0.419987
r2,0.25673469387755105,0.4139,0.419962
r2,0.2571428571428572,0.413251,0.419937
r2,0.25755102040816324,0.412602,0.419911
r2,0.25795918367346937,0.411956,0.419885
r2,0.2583673469387755,0.411311,0.419858
r2,0.2587755102040816,0.410666,0.419831
r2,0.25918367346938775,0.410024,0.419803
r2,0.2595918367346939,0.409383,0.419774
r2,0.26,0.408744,0.419745
