param_name,param_value,band_3,band_5
r2,0.16905811623246492,0.574598,0.61194
r2,0.16946627949777104,0.574578,0.610624
r2,0.16987444276307717,0.574558,0.609314
r2,0.1702826060283833,0.574539,0.60801
r2,0.1706907692936894,0.574521,0.606714
r2,0.17109893255899553,0.574503,0.605422
r2,0.17150709582430165,0.574486,0.604135
r2,0.17191525908960778,0.574469,0.602853
r2,0.1723234223549139,0.574453,0.601574
r2,0.17273158562022004,0.574437,0.600301
r2,0.17313974888552613,0.574421,0.599032
r2,0.17354791215083226,0.574407,0.597766
r2,0.1739560754161384,0.574392,0.596504
r2,0.17436423868144452,0.574378,0.595247
r2,0.17477240194675064,0.574364,0.593992
r2,0.17518056521205677,0.574351,0.592741
r2,0.17558872847736287,0.574337,0.591492
r2,0.175996891742669,0.574325,0.590246
r2,0.17640505500797513,0.574312,0.589005
r2,0.17681321827328125,0.5743,0.587765
r2,0.17722138153858738,0.574288,0.58653
r2,0.1776295448038935,0.574276,0.585295
r2,0.1780377080691996,0.574265,0.584072
r2,0.17844587133450573,0.574254,0.582858
r2,0.17885403459981186,0.574242,0.581651
r2,0.179262197865118,0.574231,0.580449
r2,0.17967036113042412,0.574221,0.579254
r2,0.18007852439573024,0.57421,0.578062
r2,0.18048668766103634,0.574199,0.576874
r2,0.18089485092634247,0.574189,0.575691
r2,0.1813030141916486,0.574178,0.574511
r2,0.18171117745695473,0.573317,0.574168
r2,0.18211934072226085,0.572151,0.574158
r2,0.18252750398756698,0.570987,0.574148
r2,0.18293566725287308,0.569829,0.574139
r2,0.1833438305181792,0.568673,0.574131
r2,0.18375199378348533,0.567523,0.574122
r2,0.18416015704879146,0.566377,0.574114
r2,0.1845683203140976,0.565236,0.574106
r2,0.18497648357940372,0.564098,0.574098
r2,0.18538464684470984,0.562966,0.57409
r2,0.18579281011001594,0.561837,0.574083
r2,0.18620097337532207,0.560713,0.574075
r2,0.1866091366406282,0.559594,0.574068
r2,0.18701729990593433,0.558479,0.57406
r2,0.18742546317124045,0.557367,0.574053
r2,0.18783362643654655,0.556261,0.574046
r2,0.18824178970185268,0.555159,0.574038
r2,0.1886499529671588,0.554062,0.574031
r2,0.18905811623246493,0.552968,0.574024
