param_name,param_value,band_5,band_6,band_7
r2,0.23238476953907816,0.422878,0.434526,0.434547
r2,0.2327929328043843,0.4227,0.433759,0.433786
r2,0.23320109606969042,0.422519,0.432995,0.433025
r2,0.23360925933499654,0.422337,0.432234,0.432267
r2,0.23401742260030264,0.422152,0.431479,0.431511
r2,0.23442558586560877,0.421965,0.430725,0.430757
r2,0.2348337491309149,0.421776,0.429974,0.430006
r2,0.23524191239622103,0.421586,0.429225,0.429257
r2,0.23565007566152715,0.421393,0.428479,0.428509
r2,0.23605823892683328,0.421198,0.427735,0.427764
r2,0.23646640219213938,0.421001,0.426993,0.427021
r2,0.2368745654574455,0.420802,0.426252,0.426279
r2,0.23728272872275163,0.420602,0.425514,0.425539
r2,0.23769089198805776,0.420399,0.424778,0.424801
r2,0.2380990552533639,0.420194,0.424043,0.424065
r2,0.23850721851867002,0.419988,0.42331,0.42333
r2,0.23891538178397612,0.419779,0.422579,0.422598
r2,0.23932354504928224,0.419568,0.421849,0.421867
r2,0.23973170831458837,0.419356,0.421121,0.421138
r2,0.2401398715798945,0.419141,0.420395,0.42041
r2,0.24054803484520063,0.418925,0.419671,0.419685
r2,0.24095619811050675,0.418706,0.418949,0.418962
r2,0.24136436137581285,0.418228,0.418241,0.418486
r2,0.24177252464111898,0.417508,0.417522,0.418263
r2,0.2421806879064251,0.41679,0.416804,0.418038
r2,0.24258885117173123,0.416097,0.416099,0.417817
r2,0.24299701443703736,0.415391,0.415404,0.417593
r2,0.2434051777023435,0.4147,0.414746,0.417372
r2,0.2438133409676496,0.41391,0.413954,0.417113
r2,0.24422150423295572,0.413252,0.413272,0.416888
r2,0.24462966749826184,0.412438,0.412543,0.416631
r2,0.24503783076356797,0.4118,0.411823,0.4164
r2,0.2454459940288741,0.411163,0.411166,0.416178
r2,0.24585415729418023,0.410412,0.410451,0.415934
r2,0.24626232055948633,0.409717,0.409729,0.415678
r2,0.24667048382479245,0.408975,0.40905,0.415426
r2,0.24707864709009858,0.408294,0.408396,0.415194
r2,0.2474868103554047,0.407663,0.407678,0.41494
r2,0.24789497362071083,0.406926,0.406968,0.414667
r2,0.24830313688601696,0.406295,0.406335,0.414421
r2,0.2487113001513231,0.405613,0.40569,0.414171
r2,0.2491194634166292,0.404845,0.404906,0.413864
r2,0.24952762668193532,0.404135,0.404201,0.413596
r2,0.24993578994724144,0.403524,0.403619,0.413362
r2,0.25034395321254754,0.402763,0.402876,0.413054
r2,0.25075211647785367,0.40216,0.402284,0.41281
r2,0.2511602797431598,0.40158,0.401614,0.412585
r2,0.2515684430084659,0.400974,0.401041,0.412318
r2,0.25197660627377205,0.400304,0.400433,0.412056
r2,0.2523847695390782,0.39974,0.399863,0.411805
