param_name,param_value,band_3,band_5
r2,0.21434869739478957,0.469698,0.492334
r2,0.2147568606600957,0.469683,0.491457
r2,0.21516502392540182,0.469669,0.490583
r2,0.21557318719070795,0.469656,0.48971
r2,0.21598135045601405,0.469642,0.488839
r2,0.21638951372132018,0.469628,0.487969
r2,0.2167976769866263,0.469614,0.487102
r2,0.21720584025193243,0.469601,0.486236
r2,0.21761400351723856,0.469587,0.485371
r2,0.21802216678254469,0.469573,0.484512
r2,0.21843033004785078,0.469559,0.48366
r2,0.2188384933131569,0.469545,0.482809
r2,0.21924665657846304,0.469531,0.481963
r2,0.21965481984376917,0.469517,0.48112
r2,0.2200629831090753,0.469502,0.480278
r2,0.22047114637438142,0.469488,0.47944
r2,0.22087930963968752,0.469473,0.478605
r2,0.22128747290499365,0.469459,0.477771
r2,0.22169563617029978,0.469444,0.476941
r2,0.2221037994356059,0.469429,0.476111
r2,0.22251196270091203,0.469415,0.475287
r2,0.22292012596621816,0.4694,0.474468
r2,0.22332828923152426,0.469386,0.473651
r2,0.22373645249683038,0.469372,0.472838
r2,0.2241446157621365,0.469358,0.472027
r2,0.22455277902744264,0.469344,0.471218
r2,0.22496094229274877,0.469329,0.470413
r2,0.2253691055580549,0.469315,0.469609
r2,0.225777268823361,0.468772,0.469301
r2,0.22618543208866712,0.467971,0.469287
r2,0.22659359535397325,0.46717,0.469272
r2,0.22700175861927938,0.466374,0.469258
r2,0.2274099218845855,0.465578,0.469243
r2,0.22781808514989163,0.464786,0.469229
r2,0.22822624841519773,0.463996,0.469214
r2,0.22863441168050386,0.463209,0.4692
r2,0.22904257494580998,0.462423,0.469185
r2,0.2294507382111161,0.461641,0.46917
r2,0.22985890147642224,0.460861,0.469155
r2,0.23026706474172837,0.460083,0.46914
r2,0.2306752280070345,0.459307,0.469125
r2,0.2310833912723406,0.458534,0.46911
r2,0.23149155453764672,0.457762,0.469094
r2,0.23189971780295285,0.456993,0.469078
r2,0.23230788106825898,0.456226,0.469061
r2,0.2327160443335651,0.455461,0.469043
r2,0.2331242075988712,0.454698,0.469026
r2,0.23353237086417733,0.453938,0.469008
r2,0.23394053412948346,0.453179,0.46899
r2,0.23434869739478958,0.452423,0.468971
