param_name,param_value,band_3,band_5
r2,0.07869883689186476,0.48142,0.490672
r2,0.07975146847081213,0.483787,0.492005
r2,0.08080410004975949,0.486165,0.493362
r2,0.08185673162870687,0.488569,0.494757
r2,0.08290936320765423,0.491015,0.496206
r2,0.0839619947866016,0.493498,0.497699
r2,0.08501462636554896,0.496025,0.499235
r2,0.08606725794449634,0.49858,0.500816
r2,0.0871198895234437,0.501122,0.502451
r2,0.08817252110239107,0.503682,0.504148
r2,0.08922515268133843,0.505828,0.50629
r2,0.0902777842602858,0.507628,0.508923
r2,0.09133041583923317,0.509472,0.511567
r2,0.09238304741818054,0.511374,0.514246
r2,0.0934356789971279,0.513349,0.516974
r2,0.09448831057607528,0.515422,0.519755
r2,0.09554094215502265,0.517582,0.52256
r2,0.09659357373397001,0.519807,0.525368
r2,0.09764620531291737,0.522076,0.528177
r2,0.09869883689186475,0.524438,0.531019
