param_name,param_value,band_3,band_5
r2,0.20472945891783567,0.490763,0.513853
r2,0.2051376221831418,0.490749,0.512901
r2,0.20554578544844793,0.490736,0.511953
r2,0.20595394871375405,0.490722,0.511011
r2,0.20636211197906015,0.490708,0.510072
r2,0.20677027524436628,0.490695,0.509135
r2,0.2071784385096724,0.490681,0.508202
r2,0.20758660177497854,0.490668,0.507272
r2,0.20799476504028466,0.490654,0.506345
r2,0.2084029283055908,0.490641,0.505419
r2,0.2088110915708969,0.490627,0.5045
r2,0.20921925483620302,0.490614,0.503581
r2,0.20962741810150914,0.490602,0.50267
r2,0.21003558136681527,0.490589,0.501764
r2,0.2104437446321214,0.490577,0.500861
r2,0.21085190789742753,0.490565,0.499961
r2,0.21126007116273363,0.490552,0.499063
r2,0.21166823442803975,0.49054,0.49817
r2,0.21207639769334588,0.490528,0.497277
r2,0.212484560958652,0.490516,0.496388
r2,0.21289272422395814,0.490505,0.495501
r2,0.21330088748926426,0.490493,0.494617
r2,0.21370905075457036,0.490481,0.493735
r2,0.2141172140198765,0.490469,0.492854
r2,0.21452537728518262,0.490457,0.491976
r2,0.21493354055048874,0.490446,0.4911
r2,0.21534170381579487,0.490178,0.490434
r2,0.215749867081101,0.489309,0.490422
r2,0.2161580303464071,0.488442,0.490411
r2,0.21656619361171323,0.487579,0.490399
r2,0.21697435687701935,0.486718,0.490387
r2,0.21738252014232548,0.48586,0.490376
r2,0.2177906834076316,0.485005,0.490364
r2,0.21819884667293774,0.484153,0.490351
r2,0.21860700993824383,0.483302,0.490338
r2,0.21901517320354996,0.482454,0.490325
r2,0.2194233364688561,0.48161,0.490312
r2,0.21983149973416222,0.480768,0.490298
r2,0.22023966299946834,0.479928,0.490285
r2,0.22064782626477447,0.479092,0.490271
r2,0.2210559895300806,0.478256,0.490256
r2,0.2214641527953867,0.477425,0.490242
r2,0.22187231606069283,0.476595,0.490227
r2,0.22228047932599895,0.475769,0.490213
r2,0.22268864259130508,0.474945,0.490198
r2,0.2230968058566112,0.474124,0.490183
r2,0.2235049691219173,0.473305,0.490169
r2,0.22391313238722343,0.472488,0.490154
r2,0.22432129565252956,0.471675,0.490139
r2,0.2247294589178357,0.470863,0.490124
