param_name,param_value,band_8,band_10
r2,0.27941244493584855,0.60928,0.60965
r2,0.27975727252205546,0.609696,0.609984
r2,0.28010210010826236,0.609989,0.610281
r2,0.2804469276944692,0.610269,0.610572
r2,0.2807917552806761,0.610605,0.610901
r2,0.28113658286688303,0.610878,0.611209
r2,0.28148141045308994,0.611192,0.611589
r2,0.28182623803929685,0.61146,0.611899
r2,0.2821710656255037,0.611749,0.612197
r2,0.2825158932117106,0.612007,0.612497
r2,0.2828607207979175,0.612269,0.612808
r2,0.28320554838412443,0.612698,0.613243
r2,0.28355037597033134,0.613016,0.613556
r2,0.2838952035565382,0.613281,0.613872
r2,0.2842400311427451,0.613531,0.614174
r2,0.284584858728952,0.613873,0.61454
r2,0.2849296863151589,0.614131,0.614846
r2,0.28527451390136577,0.614394,0.615163
r2,0.2856193414875727,0.614657,0.61547
r2,0.2859641690737796,0.614908,0.615779
r2,0.2863089966599865,0.615182,0.616095
r2,0.2866538242461934,0.615445,0.616412
r2,0.28699865183240025,0.615707,0.616709
r2,0.28734347941860716,0.615996,0.617029
r2,0.28768830700481407,0.616264,0.617335
r2,0.288033134591021,0.616516,0.617651
r2,0.2883779621772279,0.617086,0.618072
r2,0.28872278976343474,0.617342,0.618386
r2,0.28906761734964165,0.61764,0.618708
r2,0.28941244493584856,0.617883,0.618994
