param_name,param_value,band_3,band_5
r2,0.04094596052993456,0.399495,0.406464
r2,0.041998592108881926,0.400602,0.406892
r2,0.04305122368782929,0.401733,0.40733
r2,0.04410385526677667,0.402876,0.407775
r2,0.045156486845724035,0.404028,0.408231
r2,0.0462091184246714,0.405208,0.408704
r2,0.04726175000361877,0.406419,0.409192
r2,0.04831438158256614,0.40767,0.409693
r2,0.049367013161513505,0.408957,0.410206
r2,0.05041964474046087,0.410251,0.410734
r2,0.05147227631940825,0.411265,0.411557
r2,0.052524907898355615,0.411826,0.412896
r2,0.05357753947730298,0.412405,0.414253
r2,0.05463017105625035,0.412998,0.415622
r2,0.05568280263519772,0.413603,0.417007
r2,0.05673543421414509,0.414226,0.418416
r2,0.05778806579309245,0.414877,0.419861
r2,0.05884069737203983,0.415566,0.421353
r2,0.059893328950987194,0.416253,0.422835
r2,0.06094596052993456,0.416949,0.424324
