param_name,param_value,band_3,band_5
r2,0.05562763467068519,0.421673,0.429679
r2,0.05668026624963256,0.423159,0.430321
r2,0.057732897828579925,0.424684,0.43098
r2,0.05878552940752729,0.42626,0.43166
r2,0.05983816098647466,0.427829,0.432357
r2,0.06089079256542203,0.429408,0.433072
r2,0.0619434241443694,0.431011,0.433812
r2,0.06299605572331676,0.432643,0.434577
r2,0.06404868730226414,0.434298,0.43536
r2,0.0651013188812115,0.435968,0.436159
r2,0.06615395046015887,0.436933,0.437657
r2,0.06720658203910623,0.437785,0.439382
r2,0.06825921361805361,0.438668,0.441139
r2,0.06931184519700098,0.43957,0.4429
r2,0.07036447677594834,0.440486,0.444662
r2,0.07141710835489572,0.441422,0.446438
r2,0.07246973993384308,0.442385,0.448245
r2,0.07352237151279045,0.443382,0.45008
r2,0.07457500309173781,0.444418,0.451938
r2,0.07562763467068519,0.445489,0.453812
