param_name,param_value,band_3,band_5
r2,0.045140724570149025,0.404923,0.4122
r2,0.04619335614909639,0.406116,0.412675
r2,0.04724598772804376,0.407341,0.413165
r2,0.04829861930699113,0.408606,0.413667
r2,0.049351250885938495,0.409908,0.414182
r2,0.05040388246488586,0.411218,0.414712
r2,0.05145651404383324,0.412539,0.415264
r2,0.052509145622780605,0.413893,0.415836
r2,0.05356177720172797,0.415267,0.416421
r2,0.05461440878067534,0.416654,0.417018
r2,0.05566704035962271,0.417592,0.418055
r2,0.056719671938570075,0.418217,0.419483
r2,0.05777230351751744,0.41887,0.420946
r2,0.05882493509646481,0.419561,0.422457
r2,0.05987756667541218,0.420251,0.423959
r2,0.06093019825435955,0.42095,0.425469
r2,0.06198282983330691,0.421665,0.427003
r2,0.06303546141225429,0.422404,0.428562
r2,0.06408809299120165,0.423172,0.430144
r2,0.06514072457014902,0.42396,0.431737
