param_name,param_value,band_4,band_6
r2,0.3638801028155013,0.704705,0.718687
r2,0.36398060532806414,0.704974,0.718782
r2,0.36408110784062697,0.705245,0.718878
r2,0.36418161035318974,0.705516,0.718973
r2,0.36428211286575257,0.705787,0.719068
r2,0.3643826153783154,0.706059,0.719162
r2,0.3644831178908782,0.706331,0.719257
r2,0.364583620403441,0.706605,0.719351
r2,0.36468412291600383,0.706878,0.719445
r2,0.36478462542856666,0.707151,0.719539
r2,0.3648851279411295,0.707424,0.719632
r2,0.36498563045369226,0.707698,0.719726
r2,0.3650861329662551,0.707972,0.719819
r2,0.3651866354788179,0.708245,0.719911
r2,0.36528713799138074,0.708519,0.720004
r2,0.3653876405039435,0.708793,0.720096
r2,0.36548814301650634,0.709067,0.720188
r2,0.36558864552906917,0.70934,0.72028
r2,0.365689148041632,0.709615,0.720372
r2,0.36578965055419477,0.709889,0.720464
r2,0.3658901530667576,0.710165,0.720556
r2,0.3659906555793204,0.710441,0.720648
r2,0.36609115809188325,0.710718,0.72074
r2,0.366191660604446,0.710995,0.720832
r2,0.36629216311700885,0.711273,0.720924
r2,0.3663926656295717,0.711552,0.721016
r2,0.3664931681421345,0.711831,0.721108
r2,0.3665936706546973,0.71211,0.7212
r2,0.3666941731672601,0.71239,0.721291
r2,0.36679467567982293,0.71267,0.721383
r2,0.36689517819238576,0.712951,0.721475
r2,0.36699568070494853,0.713232,0.721567
r2,0.36709618321751136,0.713512,0.721658
r2,0.3671966857300742,0.713796,0.72175
r2,0.367297188242637,0.714078,0.721841
r2,0.3673976907551998,0.714361,0.721933
r2,0.3674981932677626,0.714645,0.722025
r2,0.36759869578032545,0.714927,0.722115
r2,0.3676991982928883,0.715211,0.722207
r2,0.36779970080545105,0.715495,0.722298
r2,0.3679002033180139,0.71578,0.722389
r2,0.3680007058305767,0.716065,0.72248
r2,0.36810120834313953,0.716351,0.722571
r2,0.3682017108557023,0.716638,0.722662
r2,0.36830221336826513,0.716924,0.722752
r2,0.36840271588082796,0.717212,0.722843
r2,0.3685032183933908,0.717499,0.722933
r2,0.36860372090595356,0.717787,0.723024
r2,0.3687042234185164,0.718076,0.723114
r2,0.3688047259310792,0.718364,0.723205
r2,0.36890522844364204,0.718654,0.723295
r2,0.3690057309562048,0.718942,0.723385
r2,0.36910623346876764,0.719233,0.723475
r2,0.36920673598133047,0.719523,0.723565
r2,0.3693072384938933,0.719813,0.723655
r2,0.36940774100645607,0.720104,0.723745
r2,0.3695082435190189,0.720395,0.723835
r2,0.3696087460315817,0.720687,0.723924
r2,0.36970924854414455,0.720979,0.724013
r2,0.3698097510567073,0.721269,0.724103
r2,0.36991025356927015,0.721562,0.724193
r2,0.370010756081833,0.721852,0.724284
r2,0.3701112585943958,0.722145,0.724376
r2,0.3702117611069586,0.722437,0.724467
r2,0.3703122636195214,0.722728,0.724558
r2,0.37041276613208424,0.723023,0.724649
r2,0.37051326864464706,0.723318,0.724741
r2,0.37061377115720984,0.72361,0.724833
r2,0.37071427366977266,0.723907,0.724925
r2,0.3708147761823355,0.724204,0.725017
r2,0.3709152786948983,0.7245,0.725108
r2,0.37101578120746115,0.724798,0.7252
r2,0.3711162837200239,0.725095,0.725292
r2,0.37121678623258675,0.725384,0.725395
r2,0.3713172887451496,0.725476,0.725695
r2,0.3714177912577124,0.725568,0.725992
r2,0.3715182937702752,0.72566,0.726292
r2,0.371618796282838,0.725752,0.726592
r2,0.37171929879540083,0.725843,0.726893
r2,0.37181980130796366,0.725935,0.727193
r2,0.37192030382052643,0.726026,0.727496
r2,0.37202080633308926,0.726118,0.727799
r2,0.3721213088456521,0.726209,0.728102
r2,0.3722218113582149,0.7263,0.728405
r2,0.3723223138707777,0.726391,0.728708
r2,0.3724228163833405,0.726483,0.729011
r2,0.37252331889590334,0.726574,0.729316
r2,0.37262382140846617,0.726664,0.729619
r2,0.37272432392102894,0.726755,0.729924
r2,0.37282482643359177,0.726846,0.730231
r2,0.3729253289461546,0.726937,0.730537
r2,0.3730258314587174,0.727028,0.730846
r2,0.3731263339712802,0.727118,0.731155
r2,0.373226836483843,0.727209,0.731465
r2,0.37332733899640586,0.7273,0.731776
r2,0.3734278415089687,0.72739,0.732087
r2,0.37352834402153146,0.727481,0.732399
r2,0.3736288465340943,0.727571,0.732712
r2,0.3737293490466571,0.727661,0.733025
r2,0.37382985155921994,0.727751,0.733337
r2,0.3739303540717827,0.727841,0.733652
r2,0.37403085658434554,0.727931,0.733966
r2,0.37413135909690837,0.72802,0.73428
r2,0.3742318616094712,0.72811,0.734595
r2,0.37433236412203397,0.728199,0.73491
r2,0.3744328666345968,0.728288,0.735227
r2,0.3745333691471596,0.728376,0.735543
r2,0.37463387165972245,0.728465,0.735861
r2,0.3747343741722852,0.728553,0.736179
r2,0.37483487668484805,0.728641,0.736497
r2,0.3749353791974109,0.728729,0.736815
r2,0.3750358817099737,0.728816,0.737133
r2,0.3751363842225365,0.728904,0.737452
r2,0.3752368867350993,0.728991,0.73777
r2,0.37533738924766213,0.729078,0.73809
r2,0.37543789176022496,0.729165,0.738408
r2,0.37553839427278773,0.729252,0.738727
r2,0.37563889678535056,0.729339,0.739047
r2,0.3757393992979134,0.729426,0.739367
r2,0.3758399018104762,0.729513,0.739687
r2,0.375940404323039,0.7296,0.740008
r2,0.3760409068356018,0.729687,0.74033
r2,0.37614140934816465,0.729773,0.740653
r2,0.3762419118607275,0.72986,0.740975
r2,0.37634241437329025,0.729947,0.741301
r2,0.3764429168858531,0.730034,0.741627
r2,0.3765434193984159,0.730121,0.741953
r2,0.37664392191097873,0.730208,0.74228
r2,0.3767444244235415,0.730295,0.742608
r2,0.37684492693610433,0.730382,0.742936
r2,0.37694542944866716,0.730469,0.743265
r2,0.37704593196123,0.730555,0.743594
r2,0.37714643447379276,0.730642,0.743923
r2,0.3772469369863556,0.730728,0.744254
r2,0.3773474394989184,0.730814,0.744582
r2,0.37744794201148124,0.730901,0.744915
r2,0.377548444524044,0.730987,0.745246
r2,0.37764894703660684,0.731073,0.745577
r2,0.37774944954916967,0.731158,0.745909
r2,0.3778499520617325,0.731244,0.746241
r2,0.3779504545742953,0.73133,0.746574
r2,0.3780509570868581,0.731415,0.746907
r2,0.3781514595994209,0.7315,0.74724
r2,0.37825196211198375,0.731586,0.747574
r2,0.3783524646245466,0.731671,0.747909
r2,0.37845296713710935,0.731756,0.748245
r2,0.3785534696496722,0.731841,0.74858
r2,0.378653972162235,0.731926,0.748917
r2,0.37875447467479784,0.73201,0.749253
r2,0.3788549771873606,0.732095,0.74959
r2,0.37895547969992344,0.732179,0.749928
r2,0.37905598221248626,0.732264,0.750266
r2,0.3791564847250491,0.732349,0.750605
r2,0.37925698723761186,0.732433,0.750944
r2,0.3793574897501747,0.732517,0.751283
r2,0.3794579922627375,0.732601,0.751623
r2,0.37955849477530035,0.732686,0.751962
r2,0.3796589972878631,0.73277,0.752303
r2,0.37975949980042595,0.732854,0.752644
r2,0.3798600023129888,0.732938,0.752985
r2,0.3799605048255516,0.733022,0.753328
r2,0.3800610073381144,0.733106,0.75367
r2,0.3801615098506772,0.73319,0.754012
r2,0.38026201236324003,0.733274,0.754354
r2,0.38036251487580286,0.733359,0.754696
r2,0.38046301738836563,0.733445,0.755039
r2,0.38056351990092846,0.733531,0.755382
r2,0.3806640224134913,0.733617,0.755728
r2,0.3807645249260541,0.733704,0.756071
r2,0.3808650274386169,0.733791,0.756419
r2,0.3809655299511797,0.733878,0.756763
r2,0.38106603246374254,0.733965,0.75711
r2,0.38116653497630537,0.734052,0.757458
r2,0.38126703748886814,0.734139,0.757807
r2,0.38136754000143097,0.734226,0.758156
r2,0.3814680425139938,0.734314,0.758506
r2,0.3815685450265566,0.734401,0.758854
r2,0.3816690475391194,0.734488,0.759207
r2,0.3817695500516822,0.734575,0.759557
r2,0.38187005256424505,0.734662,0.759908
r2,0.3819705550768079,0.734749,0.76026
r2,0.38207105758937066,0.734836,0.760612
r2,0.3821715601019335,0.734923,0.760965
r2,0.3822720626144963,0.73501,0.761319
r2,0.38237256512705914,0.735096,0.761673
r2,0.3824730676396219,0.735183,0.762028
r2,0.38257357015218474,0.73527,0.762384
r2,0.38267407266474757,0.735356,0.762739
r2,0.3827745751773104,0.735443,0.763096
r2,0.38287507768987317,0.735529,0.763452
r2,0.382975580202436,0.735616,0.76381
r2,0.3830760827149988,0.735702,0.76417
r2,0.38317658522756165,0.735789,0.764529
r2,0.3832770877401244,0.735875,0.764891
r2,0.38337759025268725,0.735961,0.765254
r2,0.3834780927652501,0.736047,0.765617
r2,0.3835785952778129,0.736133,0.765981
r2,0.3836790977903757,0.736218,0.766345
r2,0.3837796003029385,0.736304,0.766711
r2,0.38388010281550133,0.73639,0.767077
