param_name,param_value,band_8,band_10
r2,0.24909696246698815,0.612114,0.61378
r2,0.24944179005319506,0.612406,0.613981
r2,0.24978661763940194,0.612703,0.614183
r2,0.2501314452256088,0.612997,0.614389
r2,0.2504762728118157,0.613293,0.614598
r2,0.25082110039802263,0.613586,0.614803
r2,0.25116592798422954,0.61388,0.615012
r2,0.25151075557043645,0.614171,0.615223
r2,0.2518555831566433,0.614469,0.615434
r2,0.2522004107428502,0.614754,0.615639
r2,0.2525452383290571,0.615051,0.615852
r2,0.25289006591526403,0.615337,0.616051
r2,0.25323489350147094,0.615632,0.616264
r2,0.2535797210876778,0.615926,0.616481
r2,0.2539245486738847,0.616216,0.616693
r2,0.2542693762600916,0.616494,0.616901
r2,0.2546142038462985,0.616779,0.617116
r2,0.25495903143250537,0.617071,0.617329
r2,0.2553038590187123,0.617351,0.617541
r2,0.2556486866049192,0.617631,0.617753
r2,0.2559935141911261,0.617906,0.617965
r2,0.256338341777333,0.618179,0.618213
r2,0.25668316936353985,0.618393,0.618496
r2,0.25702799694974676,0.618603,0.618768
r2,0.25737282453595367,0.618813,0.619043
r2,0.2577176521221606,0.619025,0.619321
r2,0.2580624797083675,0.619238,0.619607
r2,0.25840730729457434,0.61945,0.619879
r2,0.25875213488078125,0.619676,0.620226
r2,0.25909696246698816,0.619887,0.620502
