param_name,param_value,band_3,band_5
r2,0.2339879759519038,0.434874,0.45303
r2,0.23439613921720992,0.434856,0.452274
r2,0.23480430248251605,0.434838,0.45152
r2,0.23521246574782217,0.434819,0.450769
r2,0.23562062901312827,0.434801,0.450019
r2,0.2360287922784344,0.434783,0.449274
r2,0.23643695554374053,0.434765,0.448532
r2,0.23684511880904666,0.434746,0.447792
r2,0.23725328207435278,0.434728,0.447055
r2,0.2376614453396589,0.43471,0.44632
r2,0.238069608604965,0.434692,0.445586
r2,0.23847777187027114,0.434674,0.444855
r2,0.23888593513557727,0.434656,0.444125
r2,0.2392940984008834,0.434637,0.443397
r2,0.23970226166618952,0.434619,0.442671
r2,0.24011042493149565,0.434601,0.441946
r2,0.24051858819680175,0.434582,0.441224
r2,0.24092675146210787,0.434564,0.440502
r2,0.241334914727414,0.434545,0.439782
r2,0.24174307799272013,0.434527,0.439063
r2,0.24215124125802626,0.434508,0.438345
r2,0.24255940452333238,0.434489,0.437629
r2,0.24296756778863848,0.43447,0.436914
r2,0.2433757310539446,0.434451,0.436201
r2,0.24378389431925074,0.434432,0.435488
r2,0.24419205758455687,0.434413,0.434777
r2,0.244600220849863,0.434062,0.434395
r2,0.24500838411516912,0.433361,0.434374
r2,0.24541654738047522,0.43266,0.434353
r2,0.24582471064578135,0.431961,0.434332
r2,0.24623287391108747,0.431265,0.43431
r2,0.2466410371763936,0.430569,0.434289
r2,0.24704920044169973,0.429876,0.434267
r2,0.24745736370700586,0.429185,0.434245
r2,0.24786552697231196,0.428495,0.434222
r2,0.24827369023761808,0.427807,0.434199
r2,0.2486818535029242,0.427121,0.434176
r2,0.24909001676823034,0.426437,0.434153
r2,0.24949818003353647,0.425755,0.43413
r2,0.2499063432988426,0.425075,0.434106
r2,0.2503145065641487,0.424396,0.434083
r2,0.25072266982945485,0.423719,0.434059
r2,0.251130833094761,0.423044,0.434035
r2,0.25153899636006705,0.422371,0.434011
r2,0.2519471596253732,0.4217,0.433986
r2,0.2523553228906793,0.42103,0.433962
r2,0.25276348615598543,0.420362,0.433937
r2,0.25317164942129156,0.419695,0.433912
r2,0.2535798126865977,0.419031,0.433886
r2,0.2539879759519038,0.418368,0.433861
