param_name,param_value,band_4,band_6
r2,0.2536218750862189,0.524684,0.528102
r2,0.25372237759878175,0.524779,0.528158
r2,0.2538228801113446,0.524874,0.528215
r2,0.25392338262390735,0.524968,0.528272
r2,0.2540238851364702,0.525063,0.528329
r2,0.254124387649033,0.525158,0.528387
r2,0.25422489016159583,0.525253,0.528444
r2,0.2543253926741586,0.525348,0.528501
r2,0.25442589518672143,0.525443,0.528559
r2,0.25452639769928426,0.525539,0.528616
r2,0.2546269002118471,0.525635,0.528674
r2,0.25472740272440986,0.52573,0.528732
r2,0.2548279052369727,0.525827,0.52879
r2,0.2549284077495355,0.525923,0.528848
r2,0.25502891026209834,0.526019,0.528907
r2,0.2551294127746611,0.526115,0.528965
r2,0.25522991528722394,0.526211,0.529024
r2,0.25533041779978677,0.526308,0.529082
r2,0.2554309203123496,0.526405,0.529141
r2,0.25553142282491237,0.526501,0.529199
r2,0.2556319253374752,0.526598,0.529258
r2,0.255732427850038,0.526695,0.529317
r2,0.25583293036260085,0.526792,0.529376
r2,0.2559334328751636,0.526889,0.529435
r2,0.25603393538772645,0.526986,0.529495
r2,0.2561344379002893,0.527083,0.529554
r2,0.2562349404128521,0.52718,0.529613
r2,0.2563354429254149,0.527277,0.529673
r2,0.2564359454379777,0.527374,0.529732
r2,0.25653644795054054,0.527471,0.529792
r2,0.25663695046310336,0.527568,0.529851
r2,0.25673745297566614,0.527665,0.529911
r2,0.25683795548822896,0.527761,0.529971
r2,0.2569384580007918,0.527859,0.530031
r2,0.2570389605133546,0.527955,0.530091
r2,0.2571394630259174,0.528052,0.530152
r2,0.2572399655384802,0.528149,0.530212
r2,0.25734046805104305,0.528246,0.530272
r2,0.2574409705636059,0.528343,0.530333
r2,0.25754147307616865,0.528439,0.530394
r2,0.2576419755887315,0.528536,0.530454
r2,0.2577424781012943,0.528633,0.530515
r2,0.25784298061385713,0.528729,0.530576
r2,0.2579434831264199,0.528826,0.530637
r2,0.25804398563898273,0.528923,0.530699
r2,0.25814448815154556,0.529019,0.53076
r2,0.2582449906641084,0.529115,0.530822
r2,0.25834549317667116,0.529212,0.530883
r2,0.258445995689234,0.529308,0.530945
r2,0.2585464982017968,0.529405,0.531007
r2,0.25864700071435964,0.529501,0.531068
r2,0.2587475032269224,0.529597,0.53113
r2,0.25884800573948524,0.529694,0.531192
r2,0.25894850825204807,0.52979,0.531254
r2,0.2590490107646109,0.529887,0.531315
r2,0.25914951327717367,0.529983,0.531377
r2,0.2592500157897365,0.53008,0.531439
r2,0.2593505183022993,0.530176,0.531501
r2,0.25945102081486215,0.530273,0.531563
r2,0.2595515233274249,0.53037,0.531626
r2,0.25965202583998775,0.530467,0.531688
r2,0.2597525283525506,0.530564,0.531751
r2,0.2598530308651134,0.530661,0.531813
r2,0.2599535333776762,0.530758,0.531876
r2,0.260054035890239,0.530856,0.531939
r2,0.26015453840280184,0.530953,0.532002
r2,0.26025504091536467,0.53105,0.532065
r2,0.26035554342792744,0.531148,0.532129
r2,0.26045604594049027,0.531245,0.532192
r2,0.2605565484530531,0.531342,0.532255
r2,0.2606570509656159,0.531439,0.532319
r2,0.26075755347817875,0.531537,0.532382
r2,0.2608580559907415,0.531634,0.532446
r2,0.26095855850330435,0.531732,0.53251
r2,0.2610590610158672,0.531829,0.532574
