param_name,param_value,band_3,band_5
r2,0.08079621891197199,0.489162,0.498474
r2,0.08180694423239451,0.491523,0.499835
r2,0.08281766955281704,0.493925,0.501244
r2,0.08382839487323956,0.496364,0.502697
r2,0.08483912019366209,0.498847,0.504191
r2,0.08584984551408463,0.501366,0.505728
r2,0.08686057083450716,0.503873,0.507311
r2,0.08787129615492968,0.506393,0.508952
r2,0.08888202147535221,0.508956,0.510652
r2,0.08989274679577473,0.511556,0.512407
r2,0.09090347211619726,0.514112,0.514196
r2,0.09191419743661979,0.515944,0.516796
r2,0.09292492275704231,0.517837,0.519473
r2,0.09393564807746484,0.519806,0.522196
r2,0.09494637339788736,0.521876,0.524971
r2,0.0959570987183099,0.524005,0.527743
r2,0.09696782403873243,0.526187,0.53052
r2,0.09797854935915495,0.528421,0.533307
r2,0.09898927467957748,0.530754,0.536132
r2,0.1,0.533188,0.539003
