param_name,param_value,band_8,band_10
r2,0.29073689766183525,0.65649,0.660349
r2,0.29108172524804216,0.656836,0.660373
r2,0.29142655283424906,0.657159,0.660397
r2,0.2917713804204559,0.657483,0.66042
r2,0.2921162080066628,0.657811,0.660444
r2,0.29246103559286973,0.658138,0.660467
r2,0.29280586317907664,0.658469,0.660491
r2,0.29315069076528355,0.658802,0.660515
r2,0.2934955183514904,0.659136,0.660539
r2,0.2938403459376973,0.659471,0.660564
r2,0.2941851735239042,0.659803,0.660588
r2,0.29453000111011113,0.660119,0.660612
r2,0.29487482869631804,0.660449,0.660644
r2,0.2952196562825249,0.66064,0.660812
r2,0.2955644838687318,0.660672,0.661143
r2,0.2959093114549387,0.660696,0.661481
r2,0.2962541390411456,0.660719,0.661818
r2,0.29659896662735247,0.660743,0.662159
r2,0.2969437942135594,0.660766,0.662488
r2,0.2972886217997663,0.660798,0.662858
r2,0.2976334493859732,0.66082,0.663206
r2,0.2979782769721801,0.660842,0.663559
r2,0.29832310455838695,0.660862,0.663907
r2,0.29866793214459386,0.660885,0.66427
r2,0.29901275973080077,0.660906,0.664606
r2,0.2993575873170077,0.660928,0.664978
r2,0.2997024149032146,0.660951,0.665362
r2,0.30004724248942144,0.660971,0.665725
r2,0.30039207007562835,0.660992,0.666077
r2,0.30073689766183526,0.661053,0.666533
