r1: 0.07084040123185817, r2: 0.2826140796855709, cost: 0.009356000000000031, freq_dirac: 0.510755
r1: 0.12913892963865276, r2: 0.39259535103412957, cost: 0.004898999999999987, freq_dirac: 0.581865
r1: 0.14282166504068455, r2: 0.2805791136349475, cost: 0.00015799999999999148, freq_dirac: 0.526054
r1: 0.11979341341375571, r2: 0.2574252926730886, cost: 0.0013019999999999143, freq_dirac: 0.513629
r1: 0.11733196230074397, r2: 0.23964648060598334, cost: 0.00021300000000001873, freq_dirac: 0.508685
r1: 0.13351619809324572, r2: 0.2575560253557457, cost: 0.0006669999999999732, freq_dirac: 0.516694
r1: 0.12826874054552762, r2: 0.24495826197028886, cost: 0.0011480000000000379, freq_dirac: 0.512184
r1: 0.1262220464866806, r2: 0.2355819666636082, cost: 0.001910999999999996, freq_dirac: 0.50937
r1: 0.11867793678421758, r2: 0.2256907598888841, cost: 0.0017260000000000053, freq_dirac: 0.50587
r1: 0.09298512953935836, r2: 0.22240964055814827, cost: 0.0013610000000000566, freq_dirac: 0.500835
r1: 0.05610515102658947, r2: 0.37849523424659826, cost: 0.021001000000000047, freq_dirac: 0.555143
r1: 0.09613934649123629, r2: 0.2021334946038435, cost: 0.0009170000000000011, freq_dirac: 0.497862
r1: 0.12254011216740607, r2: 0.21954844130471035, cost: 0.0028850000000000264, freq_dirac: 0.505233
r1: 0.1119301231326054, r2: 0.3096117007723329, cost: 0.007753999999999928, freq_dirac: 0.529034
r1: 0.08127630275068698, r2: 0.362462899853754, cost: 0.01680400000000004, freq_dirac: 0.548912
r1: 0.14912919701151187, r2: 0.356492453728519, cost: 0.0009710000000000552, freq_dirac: 0.561202
r1: 0.09079024676570227, r2: 0.32342232809285576, cost: 0.011619999999999964, freq_dirac: 0.52964
r1: 0.11670983477061904, r2: 0.2648429024926596, cost: 0.0024880000000000457, freq_dirac: 0.514966
r1: 0.14032919884738518, r2: 0.290423390051016, cost: 0.0014730000000000576, freq_dirac: 0.528984
r1: 0.11534862989538378, r2: 0.23456859640035096, cost: 0.0004450000000000287, freq_dirac: 0.507145
r1: 0.08795474331046645, r2: 0.2101838459398991, cost: 0.0009300000000000419, freq_dirac: 0.497995
r1: 0.13729629047165975, r2: 0.2950535292429267, cost: 0.0023539999999999672, freq_dirac: 0.529807
r1: 0.13592924897078942, r2: 0.3052153120841352, cost: 0.0034650000000000514, freq_dirac: 0.533352
r1: 0.14107671418227802, r2: 0.2805791136349475, cost: 0.0004870000000000152, freq_dirac: 0.52569
r1: 0.1029615983054645, r2: 0.2459461830088278, cost: 0.0024680000000000257, freq_dirac: 0.507456
r1: 0.12199655637229367, r2: 0.2207860190923686, cost: 0.0026889999999999414, freq_dirac: 0.505387
r1: 0.13351619809324572, r2: 0.3987492545121497, cost: 0.0014480000000000048, freq_dirac: 0.587567
r1: 0.10603660460988419, r2: 0.37711044250725784, cost: 0.013977000000000017, freq_dirac: 0.565501
r1: 0.10969266402935665, r2: 0.21007102213938195, cost: 0.0020120000000000138, freq_dirac: 0.50131
r1: 0.07988901646812697, r2: 0.2414546235768679, cost: 0.0047719999999999985, freq_dirac: 0.502504
r1: 0.14356129544446056, r2: 0.28142498024424606, cost: 0.00010500000000002174, freq_dirac: 0.526568
r1: 0.08814711155913052, r2: 0.3697615828639291, cost: 0.01673799999999992, freq_dirac: 0.555721
r1: 0.10590297037987859, r2: 0.30197488375811865, cost: 0.007739000000000051, freq_dirac: 0.524568
r1: 0.1304345214564103, r2: 0.27892247934089026, cost: 0.001960000000000073, freq_dirac: 0.522417
r1: 0.08005023382258739, r2: 0.2926974152291381, cost: 0.009633000000000003, freq_dirac: 0.515693
r1: 0.12278921290867166, r2: 0.27319540690678634, cost: 0.0024840000000000417, freq_dirac: 0.518792
r1: 0.1346238883845244, r2: 0.2598880692875662, cost: 0.0006439999999999779, freq_dirac: 0.517537
r1: 0.14039780840202762, r2: 0.2593008533044095, cost: 0.0015380000000000393, freq_dirac: 0.518799
r1: 0.11846602557839049, r2: 0.2572159161415683, cost: 0.0015050000000000896, freq_dirac: 0.513349
r1: 0.10963689515814719, r2: 0.24926600596789922, cost: 0.0018380000000000063, freq_dirac: 0.509405
r1: 0.12570529551340925, r2: 0.26157801148796095, cost: 0.0007329999999999837, freq_dirac: 0.515881
r1: 0.12913892963865276, r2: 0.2526639111122953, cost: 0.0005499999999999394, freq_dirac: 0.514335
r1: 0.12314838986893671, r2: 0.25022850564410665, cost: 5.299999999996974e-05, freq_dirac: 0.512334
r1: 0.11736759616323023, r2: 0.24633895042462384, cost: 0.0005060000000000064, freq_dirac: 0.510256
r1: 0.10005854493371524, r2: 0.23964648060598334, cost: 0.0021700000000000053, freq_dirac: 0.505469
r1: 0.1075861390121352, r2: 0.20686028029874381, cost: 0.0020879999999999788, freq_dirac: 0.500334
r1: 0.13784307319941477, r2: 0.35370288070384975, cost: 0.005099000000000076, freq_dirac: 0.557218
r1: 0.1406366928404157, r2: 0.21954844130471035, cost: 0.005222999999999978, freq_dirac: 0.508706
r1: 0.13154121145309025, r2: 0.21470942194375015, cost: 0.004511000000000043, freq_dirac: 0.505911
r1: 0.08040786285791113, r2: 0.36011823395324394, cost: 0.016643999999999992, freq_dirac: 0.547084
r1: 0.1439524586089054, r2: 0.3267854310745829, cost: 0.0031610000000000804, freq_dirac: 0.544857
r1: 0.08255101921848908, r2: 0.3108982291794952, cost: 0.011155999999999944, freq_dirac: 0.522586
r1: 0.07557668336413931, r2: 0.3325262294998351, cost: 0.013892000000000015, freq_dirac: 0.530297
r1: 0.13521286045994146, r2: 0.3916191482410123, cost: 0.0020799999999999708, freq_dirac: 0.58186
r1: 0.13455498912102318, r2: 0.2672982985408252, cost: 0.00015900000000002024, freq_dirac: 0.51975
r1: 0.12495934283729355, r2: 0.24051124090146547, cost: 0.0012459999999999694, freq_dirac: 0.510306
r1: 0.13845576173189805, r2: 0.26881523835244253, cost: 0.00028200000000000447, freq_dirac: 0.521218
r1: 0.13729629047165975, r2: 0.23654844255150193, cost: 0.0032369999999999344, freq_dirac: 0.512028
r1: 0.12479840752066461, r2: 0.2482135219063829, cost: 0.00044800000000000395, freq_dirac: 0.512161
r1: 0.1037660065515066, r2: 0.2388532611491045, cost: 0.0016699999999999493, freq_dirac: 0.506004
r1: 0.13693110509810458, r2: 0.2653218279290083, cost: 0.00038599999999999746, freq_dirac: 0.519758
r1: 0.13592924897078942, r2: 0.22047866825992735, cost: 0.0045680000000000165, freq_dirac: 0.507953
r1: 0.13264414887500106, r2: 0.2714537858668716, cost: 0.0008700000000000374, freq_dirac: 0.520598
r1: 0.09120862164111346, r2: 0.2520029302080944, cost: 0.004438000000000053, freq_dirac: 0.50666
r1: 0.13284311305582383, r2: 0.27381365530948376, cost: 0.0010860000000000314, freq_dirac: 0.521377
r1: 0.08100705541459578, r2: 0.2445792169958044, cost: 0.004931000000000019, freq_dirac: 0.503316
r1: 0.1279450654872317, r2: 0.25147031512238555, cost: 0.0004959999999999409, freq_dirac: 0.51373
r1: 0.12881341094526916, r2: 0.25712115428244525, cost: 6.300000000003525e-05, freq_dirac: 0.515513
r1: 0.10564685018094992, r2: 0.21028917967373828, cost: 0.0014440000000000008, freq_dirac: 0.500713
r1: 0.12075806571273197, r2: 0.25249612227270957, cost: 0.0006350000000000522, freq_dirac: 0.512472
r1: 0.14648303706158272, r2: 0.2794989760930141, cost: 0.0006899999999999684, freq_dirac: 0.526621
r1: 0.11061995287846949, r2: 0.2805791136349475, cost: 0.0050200000000000244, freq_dirac: 0.518405
r1: 0.13734987038496924, r2: 0.26818579108607105, cost: 0.00017300000000008975, freq_dirac: 0.520776
r1: 0.14830406605384994, r2: 0.24664172969955378, cost: 0.0038559999999999706, freq_dirac: 0.517106
r1: 0.0780132222554124, r2: 0.38666041167604487, cost: 0.020065, freq_dirac: 0.567187
r1: 0.14731099517807314, r2: 0.22742419498235222, cost: 0.005415999999999976, freq_dirac: 0.511897
r1: 0.0844982267641234, r2: 0.33769458625262555, cost: 0.013751000000000069, freq_dirac: 0.535078
r1: 0.13804103600849688, r2: 0.2175268357223501, cost: 0.0050720000000000764, freq_dirac: 0.507767
r1: 0.09298512953935836, r2: 0.21200919270653323, cost: 0.00041000000000002146, freq_dirac: 0.499001
r1: 0.09141177871010939, r2: 0.2112892185505662, cost: 0.0005850000000000022, freq_dirac: 0.498683
r1: 0.07798322827503759, r2: 0.3769553056279981, cost: 0.018844000000000083, freq_dirac: 0.558845
r1: 0.13990997521319495, r2: 0.26623623405270047, cost: 0.0007599999999999829, freq_dirac: 0.520773
r1: 0.14744632088384502, r2: 0.3264872024740949, cost: 0.002259000000000011, freq_dirac: 0.545636
r1: 0.13154121145309025, r2: 0.35901058546192854, cost: 0.006938, freq_dirac: 0.558821
r1: 0.12500312483057457, r2: 0.3721813540255284, cost: 0.00852799999999998, freq_dirac: 0.56583
r1: 0.11305792166065304, r2: 0.39640155883172434, cost: 0.011240999999999945, freq_dirac: 0.582901
r1: 0.1333948880120845, r2: 0.25557350664605016, cost: 0.0008350000000000302, freq_dirac: 0.516121
r1: 0.13592924897078942, r2: 0.23836845099606063, cost: 0.0028850000000000264, freq_dirac: 0.512159
r1: 0.11358392480060378, r2: 0.22442424640176878, cost: 0.0011740000000000084, freq_dirac: 0.504689
r1: 0.12790407060269088, r2: 0.25034686527131034, cost: 0.0006019999999999914, freq_dirac: 0.513422
r1: 0.11744428842582111, r2: 0.24581784494054143, cost: 0.0004450000000000287, freq_dirac: 0.510136
r1: 0.118446781818792, r2: 0.24095674809881212, cost: 0.00016199999999999548, freq_dirac: 0.509243
r1: 0.09423966983973077, r2: 0.22322160274893948, cost: 0.0012500000000000289, freq_dirac: 0.501165
r1: 0.06361814207861016, r2: 0.29301243592800197, cost: 0.010804000000000036, freq_dirac: 0.51254
r1: 0.12846433097073928, r2: 0.2826140796855709, cost: 0.0026089999999999725, freq_dirac: 0.52315
r1: 0.14353550312494986, r2: 0.26881523835244253, cost: 0.0010930000000000106, freq_dirac: 0.522462
r1: 0.10749681855095694, r2: 0.2572159161415683, cost: 0.0029330000000000744, freq_dirac: 0.51103
r1: 0.134517586790915, r2: 0.25646334220331035, cost: 0.0009329999999999616, freq_dirac: 0.516608
r1: 0.12997601815550874, r2: 0.2506557638055396, cost: 0.0008949999999999791, freq_dirac: 0.51396
r1: 0.14060220133326493, r2: 0.23585656960047452, cost: 0.003758000000000039, freq_dirac: 0.512532
r1: 0.12742732827957046, r2: 0.24755634062927934, cost: 0.0007850000000000357, freq_dirac: 0.512632
r1: 0.11736759616323023, r2: 0.23267033532476883, cost: 0.0009500000000000064, freq_dirac: 0.507061
r1: 0.11022780408249302, r2: 0.23494972967386746, cost: 0.0004110000000000502, freq_dirac: 0.506327
r1: 0.11182837405160573, r2: 0.2308398389023428, cost: 0.0002649999999999597, freq_dirac: 0.505739
r1: 0.10552903656171941, r2: 0.23379770131454342, cost: 0.0008460000000000134, freq_dirac: 0.505117
r1: 0.09427382470124626, r2: 0.21662754299996018, cost: 0.0006120000000000014, freq_dirac: 0.499943
r1: 0.10958225144149546, r2: 0.227643336687649, cost: 0.00034400000000001096, freq_dirac: 0.504627
r1: 0.11606915568410205, r2: 0.3563487283614685, cost: 0.010745000000000005, freq_dirac: 0.553555
r1: 0.10365630067184471, r2: 0.21512349850784768, cost: 0.0007389999999999342, freq_dirac: 0.501224
r1: 0.13176366095940883, r2: 0.2101838459398991, cost: 0.004885000000000028, freq_dirac: 0.50509
r1: 0.06232157284369454, r2: 0.29466245163609306, cost: 0.011044999999999972, freq_dirac: 0.512808
r1: 0.11114181159682428, r2: 0.21417822903298006, cost: 0.0017779999999999463, freq_dirac: 0.502306
r1: 0.09893520911535518, r2: 0.21023899919826208, cost: 0.0005530000000000257, freq_dirac: 0.499626
r1: 0.14708966650662209, r2: 0.2970016404049859, cost: 0.0007289999999999797, freq_dirac: 0.533063
r1: 0.09610773278778495, r2: 0.2021334946038435, cost: 0.0009129999999999971, freq_dirac: 0.497858
r1: 0.07828623072985051, r2: 0.3185179083332087, cost: 0.012220000000000009, freq_dirac: 0.524667
r1: 0.14423332722055898, r2: 0.28396987636764104, cost: 0.00020799999999998597, freq_dirac: 0.527645
r1: 0.11201198935319188, r2: 0.23358410677259706, cost: 4.300000000001525e-05, freq_dirac: 0.506323
r1: 0.11233926000190453, r2: 0.23540996590528274, cost: 0.00014700000000000824, freq_dirac: 0.506811
r1: 0.12432106247778127, r2: 0.24992611117184668, cost: 0.0002209999999999157, freq_dirac: 0.512464
r1: 0.11324636903538053, r2: 0.23259525236455592, cost: 0.0003209999999999047, freq_dirac: 0.506356
r1: 0.13243789719233023, r2: 0.2658361079474789, cost: 0.0003849999999999687, freq_dirac: 0.518838
r1: 0.10632563781206573, r2: 0.22339680109392912, cost: 0.00031400000000003647, freq_dirac: 0.503226
r1: 0.11606915568410205, r2: 0.20235491021318935, cost: 0.0035760000000000236, freq_dirac: 0.500902
r1: 0.1443176821521761, r2: 0.279421660334397, cost: 0.00032200000000004447, freq_dirac: 0.52605
r1: 0.1443600544017648, r2: 0.2791796780176538, cost: 0.00033199999999999896, freq_dirac: 0.526006
r1: 0.11318740187819308, r2: 0.2532512455792638, cost: 0.0018340000000000023, freq_dirac: 0.511225
r1: 0.13387859979101768, r2: 0.252553115323878, cost: 0.0012619999999999854, freq_dirac: 0.515298
r1: 0.10552903656171941, r2: 0.22749591941290442, cost: 0.0002469999999999972, freq_dirac: 0.503865
r1: 0.09807212824605759, r2: 0.21294573903663816, cost: 0.00019000000000002348, freq_dirac: 0.499954
r1: 0.10841664403224958, r2: 0.2445792169958044, cost: 0.0015490000000000226, freq_dirac: 0.508063
r1: 0.10945241287626453, r2: 0.22918172970769285, cost: 0.00017999999999995797, freq_dirac: 0.504913
r1: 0.13680059139368916, r2: 0.25712115428244525, cost: 0.0011689999999999756, freq_dirac: 0.51739
r1: 0.1347667429306142, r2: 0.2865385937953872, cost: 0.0019620000000000193, freq_dirac: 0.526047
r1: 0.09298512953935836, r2: 0.20275232644117136, cost: 0.0005040000000000044, freq_dirac: 0.497484
r1: 0.10958225144149546, r2: 0.2435719586791797, cost: 0.0012670000000000181, freq_dirac: 0.508052
r1: 0.10680693649454315, r2: 0.21492607143999803, cost: 0.001214999999999966, freq_dirac: 0.501668
r1: 0.12826874054552762, r2: 0.25138442567419395, cost: 0.0005399999999999849, freq_dirac: 0.513797
r1: 0.12228028577921629, r2: 0.24823943885461602, cost: 3.900000000001125e-05, freq_dirac: 0.511696
r1: 0.12224900367319672, r2: 0.24729661646041684, cost: 0.00011200000000000099, freq_dirac: 0.511462
r1: 0.08946164108161322, r2: 0.20291363743045993, cost: 6.299999999997974e-05, freq_dirac: 0.497036
r1: 0.09220658161007797, r2: 0.2057490134257255, cost: 0.00011100000000002774, freq_dirac: 0.497887
r1: 0.12272454171549405, r2: 0.34647997705289607, cost: 0.00884000000000007, freq_dirac: 0.549395
r1: 0.14073117488284603, r2: 0.3001778903415854, cost: 0.0022019999999999262, freq_dirac: 0.532671
r1: 0.13794947609867783, r2: 0.309169788683102, cost: 0.0034450000000000314, freq_dirac: 0.535608
r1: 0.05737739363083627, r2: 0.23494972967386746, cost: 0.00630200000000003, freq_dirac: 0.497972
r1: 0.12290793645487803, r2: 0.3207576522898372, cost: 0.007009999999999961, freq_dirac: 0.536513
r1: 0.08794361109668539, r2: 0.204969736406784, cost: 0.00042599999999998195, freq_dirac: 0.497121
r1: 0.08714952183474017, r2: 0.25022850564410665, cost: 0.004774999999999974, freq_dirac: 0.50553
r1: 0.13545843263778598, r2: 0.26543779264231004, cost: 0.00016300000000002424, freq_dirac: 0.519394
r1: 0.1492531361573995, r2: 0.28273964604286916, cost: 0.0008950000000000902, freq_dirac: 0.528517
r1: 0.12432106247778127, r2: 0.2471279499724175, cost: 0.00045799999999995844, freq_dirac: 0.511805
r1: 0.1277412552584694, r2: 0.257837559099412, cost: 0.00021199999999998997, freq_dirac: 0.515447
r1: 0.14605948935367968, r2: 0.27809602204715106, cost: 0.0007009999999999517, freq_dirac: 0.5261
r1: 0.14282166504068455, r2: 0.2734960533327366, cost: 0.0005499999999999394, freq_dirac: 0.523835
r1: 0.11540793282702269, r2: 0.23926371062971385, cost: 0.00010699999999996823, freq_dirac: 0.508196
r1: 0.12479840752066461, r2: 0.24130601336401336, cost: 0.0011480000000000379, freq_dirac: 0.510445
r1: 0.0994925812328208, r2: 0.21620039005770803, cost: 9.700000000001374e-05, freq_dirac: 0.500725
r1: 0.1004043703567015, r2: 0.20291363743045993, cost: 0.0014590000000000436, freq_dirac: 0.49859
r1: 0.1333659331326657, r2: 0.2638070420960173, cost: 2.0999999999937735e-05, freq_dirac: 0.51845
r1: 0.14579864732330497, r2: 0.28724606573872896, cost: 0.00015799999999999148, freq_dirac: 0.529114
r1: 0.12224900367319672, r2: 0.28442322216066457, cost: 0.0036879999999999136, freq_dirac: 0.522257
r1: 0.09824500033367721, r2: 0.28588562433300696, cost: 0.007009999999999961, freq_dirac: 0.517216
r1: 0.1266233634102976, r2: 0.25343646664003583, cost: 0.00010900000000002574, freq_dirac: 0.514013
r1: 0.12314838986893671, r2: 0.2661736479695306, cost: 0.001699000000000006, freq_dirac: 0.516767
r1: 0.12865239053176558, r2: 0.2595405165138459, cost: 0.00022999999999995246, freq_dirac: 0.516102
r1: 0.12488019393129067, r2: 0.25712115428244525, cost: 0.00044999999999995044, freq_dirac: 0.514549
r1: 0.13832027198827018, r2: 0.2723252418972424, cost: 9.899999999996023e-05, freq_dirac: 0.522286
r1: 0.13717025678648526, r2: 0.27324651240906983, cost: 0.00040600000000001746, freq_dirac: 0.522336
r1: 0.10445293107353526, r2: 0.2572159161415683, cost: 0.003382999999999914, freq_dirac: 0.510459
r1: 0.10569657295402357, r2: 0.22545332870742363, cost: 6.900000000009676e-05, freq_dirac: 0.503485
r1: 0.1211486500750118, r2: 0.24557170873761125, cost: 9.899999999996023e-05, freq_dirac: 0.510854
r1: 0.08225605587869217, r2: 0.233197185381666, cost: 0.003705000000000014, freq_dirac: 0.501221
r1: 0.11711684203293751, r2: 0.23738120732598733, cost: 0.0004009999999999847, freq_dirac: 0.508137
r1: 0.10825684971556578, r2: 0.22855346009032074, cost: 9.199999999998099e-05, freq_dirac: 0.50458
r1: 0.06934512904700055, r2: 0.22749591941290442, cost: 0.00453899999999996, freq_dirac: 0.498288
r1: 0.11022780408249302, r2: 0.227374015356479, cost: 0.0003770000000000717, freq_dirac: 0.504747
r1: 0.10945241287626453, r2: 0.2010497808961128, cost: 0.002825999999999995, freq_dirac: 0.499651
r1: 0.1422508511035451, r2: 0.2812536761394144, cost: 0.00032399999999999096, freq_dirac: 0.52615
r1: 0.08576521869208492, r2: 0.3117645436520748, cost: 0.010975999999999986, freq_dirac: 0.523687
r1: 0.12228028577921629, r2: 0.2731822591149119, cost: 0.0025689999999999324, freq_dirac: 0.518687
r1: 0.13830395191165162, r2: 0.2712362947319808, cost: 1.2999999999929734e-05, freq_dirac: 0.521941
r1: 0.1450242795159186, r2: 0.2791093729697959, cost: 0.0004549999999999832, freq_dirac: 0.526145
r1: 0.12476610863698753, r2: 0.2546373561075666, cost: 0.00023600000000001398, freq_dirac: 0.513869
r1: 0.1282038253081761, r2: 0.26881523835244253, cost: 0.001274999999999915, freq_dirac: 0.518722
r1: 0.10569657295402357, r2: 0.2794552485001536, cost: 0.005435999999999996, freq_dirac: 0.51681
r1: 0.1162938539859565, r2: 0.2101838459398991, cost: 0.002874999999999961, freq_dirac: 0.502415
r1: 0.0743060790388983, r2: 0.2626771868908018, cost: 0.007259999999999933, freq_dirac: 0.506239
r1: 0.12741480252674564, r2: 0.2525814909259194, cost: 0.00032200000000004447, freq_dirac: 0.513901
r1: 0.11109344120254504, r2: 0.2277048089922517, cost: 0.00046199999999996244, freq_dirac: 0.504961
r1: 0.09946583490371946, r2: 0.20291363743045993, cost: 0.0013139999999999818, freq_dirac: 0.498464
r1: 0.10182241118967617, r2: 0.21822092991531722, cost: 0.00019100000000005224, freq_dirac: 0.501488
r1: 0.12114551089570641, r2: 0.2448522975680188, cost: 0.00017900000000004024, freq_dirac: 0.51067
r1: 0.13791904296582394, r2: 0.25022850564410665, cost: 0.0020240000000000258, freq_dirac: 0.515679
r1: 0.12889233255931573, r2: 0.25599677034016755, cost: 0.00016300000000002424, freq_dirac: 0.515219
r1: 0.12789950387099297, r2: 0.2547909648707807, cost: 0.00014700000000000824, freq_dirac: 0.514691
r1: 0.13266380881939208, r2: 0.26035258423443197, cost: 0.00028799999999995496, freq_dirac: 0.517255
r1: 0.12182760788908754, r2: 0.24870898493537902, cost: 0.00011299999999991872, freq_dirac: 0.511716
r1: 0.12625889116250216, r2: 0.25069943699237257, cost: 0.00044800000000000395, freq_dirac: 0.513077
r1: 0.12138577847635325, r2: 0.2437190444934189, cost: 0.0003389999999999782, freq_dirac: 0.510432
r1: 0.11224030578829487, r2: 0.23192490947752842, cost: 0.00023700000000004273, freq_dirac: 0.506018
r1: 0.09930324073185659, r2: 0.21623935288848734, cost: 9.300000000000974e-05, freq_dirac: 0.500658
r1: 0.09758642140085473, r2: 0.21055999694611566, cost: 0.0003230000000000177, freq_dirac: 0.499488
r1: 0.10945241287626453, r2: 0.2501620014346653, cost: 0.0019460000000000033, freq_dirac: 0.50957
r1: 0.11187890539592736, r2: 0.2342993299948103, cost: 5.900000000003125e-05, freq_dirac: 0.506422
r1: 0.08808236992979644, r2: 0.20292783312975937, cost: 0.00021199999999998997, freq_dirac: 0.496813
r1: 0.07490086104834615, r2: 0.2239038239880679, cost: 0.0036249999999999893, freq_dirac: 0.498398
r1: 0.11007699080202221, r2: 0.22707334303031274, cost: 0.00037999999999993594, freq_dirac: 0.504669
r1: 0.14060220133326493, r2: 0.2160813282399425, cost: 0.005534999999999957, freq_dirac: 0.507892
r1: 0.12037880087887627, r2: 0.2094047996415066, cost: 0.0034569999999999323, freq_dirac: 0.502976
r1: 0.11438700145562936, r2: 0.23632374033980733, cost: 9.500000000006725e-05, freq_dirac: 0.507404
r1: 0.055741514544869995, r2: 0.29335197763960436, cost: 0.011436999999999975, freq_dirac: 0.511369
r1: 0.12104095780008513, r2: 0.2638070420960173, cost: 0.0017959999999999088, freq_dirac: 0.515654
r1: 0.1333659331326657, r2: 0.3022778275819529, cost: 0.003686999999999996, freq_dirac: 0.531553
r1: 0.07360393574036501, r2: 0.2915965682424616, cost: 0.010047000000000028, freq_dirac: 0.514042
r1: 0.1159182220831432, r2: 0.24189657062439196, cost: 0.0002340000000000675, freq_dirac: 0.508868
r1: 0.06848676083867505, r2: 0.26543779264231004, cost: 0.00805699999999998, freq_dirac: 0.50591
r1: 0.1366008404419954, r2: 0.23259525236455592, cost: 0.003549999999999942, freq_dirac: 0.510883
r1: 0.09944252919959135, r2: 0.21597019262593908, cost: 0.00010900000000002574, freq_dirac: 0.500683
r1: 0.09364008290501906, r2: 0.20904281232611613, cost: 4.4000000000044004e-05, freq_dirac: 0.498592
r1: 0.12314838986893671, r2: 0.29041952434460067, cost: 0.004168999999999978, freq_dirac: 0.524545
r1: 0.14060220133326493, r2: 0.30538063567240503, cost: 0.002622999999999931, freq_dirac: 0.534689
r1: 0.10090169382480049, r2: 0.2765944778952029, cost: 0.005825999999999998, freq_dirac: 0.515055
r1: 0.13499633233870015, r2: 0.2694736895067131, cost: 0.00027399999999999647, freq_dirac: 0.520493
r1: 0.13845576173189805, r2: 0.2853384753644648, cost: 0.001290999999999931, freq_dirac: 0.526656
r1: 0.050912221770561324, r2: 0.30131236115060445, cost: 0.01231199999999999, freq_dirac: 0.513029
r1: 0.12187943952143332, r2: 0.2342993299948103, cost: 0.0014059999999999073, freq_dirac: 0.508236
r1: 0.14887709470269322, r2: 0.2547909648707807, cost: 0.00323400000000007, freq_dirac: 0.519564
r1: 0.1239356513325014, r2: 0.25064481362189694, cost: 8.699999999994823e-05, freq_dirac: 0.512594
r1: 0.11819887669916901, r2: 0.24316973286473859, cost: 4.999999999999449e-05, freq_dirac: 0.509606
r1: 0.10412876911842438, r2: 0.22136054856902565, cost: 0.00020599999999992846, freq_dirac: 0.502474
r1: 0.12187943952143332, r2: 0.23632374033980733, cost: 0.0011400000000000299, freq_dirac: 0.508782
r1: 0.1081344103517886, r2: 0.22921147686474228, cost: 4.500000000007276e-05, freq_dirac: 0.504635
r1: 0.11630686430539997, r2: 0.24557170873761125, cost: 0.0005859999999999754, freq_dirac: 0.509861
r1: 0.1051449406355858, r2: 0.22477686619217702, cost: 6.699999999992823e-05, freq_dirac: 0.503246
r1: 0.1030383034318086, r2: 0.22050179393733424, cost: 0.00011200000000000099, freq_dirac: 0.502166
r1: 0.10365463093600209, r2: 0.2192289991183633, cost: 0.0003420000000000645, freq_dirac: 0.502
r1: 0.09466658964079538, r2: 0.2101838459398991, cost: 3.799999999998249e-05, freq_dirac: 0.498956
r1: 0.14735091535708392, r2: 0.30787561731740454, cost: 0.0014680000000000248, freq_dirac: 0.537527
r1: 0.08702439332707702, r2: 0.3099872034004642, cost: 0.010630999999999946, freq_dirac: 0.523259
r1: 0.1415865289897247, r2: 0.29511162955863246, cost: 0.0016599999999999948, freq_dirac: 0.530942
r1: 0.14397382700688993, r2: 0.2768873212434856, cost: 0.0004569999999999297, freq_dirac: 0.525186
r1: 0.10945241287626453, r2: 0.31123974678447386, cost: 0.00814999999999999, freq_dirac: 0.528999
r1: 0.09023899705554578, r2: 0.2037988695108805, cost: 5.3999999999998494e-05, freq_dirac: 0.4973
r1: 0.09707567982226147, r2: 0.2712362947319808, cost: 0.005715999999999943, freq_dirac: 0.512645
r1: 0.13465510051659538, r2: 0.26635933798074796, cost: 5.699999999997374e-05, freq_dirac: 0.519499
r1: 0.13153838252101155, r2: 0.2603972232900297, cost: 9.300000000000974e-05, freq_dirac: 0.517042
r1: 0.13499633233870015, r2: 0.2607411215705431, cost: 0.0006220000000000114, freq_dirac: 0.517874
r1: 0.13353954415831848, r2: 0.2661382359761019, cost: 0.00023500000000009624, freq_dirac: 0.519196
r1: 0.10873243903812113, r2: 0.2301731359473962, cost: 5.299999999996974e-05, freq_dirac: 0.504929
r1: 0.12049167483443993, r2: 0.24725909769791454, cost: 0.00019400000000002748, freq_dirac: 0.511137
r1: 0.09930324073185659, r2: 0.22242655711406056, cost: 0.0005439999999999889, freq_dirac: 0.50181
r1: 0.11168356159258158, r2: 0.20904281232611613, cost: 0.0023210000000000175, freq_dirac: 0.501479
r1: 0.13845823837543186, r2: 0.26951031822562427, cost: 0.00022199999999994446, freq_dirac: 0.521431
r1: 0.13785308555939219, r2: 0.2755770362078161, cost: 0.0005060000000000064, freq_dirac: 0.523215
r1: 0.12282245613098976, r2: 0.247798527604959, cost: 0.00015699999999996272, freq_dirac: 0.511684
r1: 0.13514412641717155, r2: 0.26777752378175645, cost: 0.00010699999999996823, freq_dirac: 0.520011
r1: 0.13231358512050193, r2: 0.21620039005770803, cost: 0.004504999999999981, freq_dirac: 0.506329
r1: 0.10945241287626453, r2: 0.2405499620931304, cost: 0.0010139999999999594, freq_dirac: 0.507365
r1: 0.13136009839476298, r2: 0.26115194623062493, cost: 3.6999999999953737e-05, freq_dirac: 0.517197
r1: 0.11766812547666171, r2: 0.2406977112519717, cost: 0.000164000000000053, freq_dirac: 0.508989
r1: 0.1356234356445868, r2: 0.26669280693347897, cost: 4.999999999999449e-05, freq_dirac: 0.519869
r1: 0.06838015391228719, r2: 0.25142453092100375, cost: 0.0067649999999999655, freq_dirac: 0.502726
r1: 0.12602316361235677, r2: 0.23358410677259706, cost: 0.0021330000000000515, freq_dirac: 0.508813
r1: 0.13845576173189805, r2: 0.256787278709803, cost: 0.0014409999999999146, freq_dirac: 0.517677
