,freq,T_total,T_zeroth,n_m0,n_dd,m,eps_real,eps_imag,mu_real,mu_imag
0,0.5015,0.4227384175091003,0.18603125740926102,0.04960296344796242,-0.7480042150166438,-2,-1.863475691937469,3.228400120741903,-0.09748286787069042,-0.11567991807886935
1,0.5020050505050504,0.43058472772759754,0.19061214196630138,0.060648494896994025,-0.7361562376402055,-2,-3.4750327461522357,3.4152199116620046,-0.09015085730881764,-0.06612615699880828
2,0.502510101010101,0.43659609259369564,0.19312164999236647,0.08084512581819035,-0.7151587737968735,-2,-4.840526031454734,2.3199796032628686,-0.0903469785619504,-0.03123156414325183
3,0.5030151515151514,0.4451716669797104,0.19668130513547485,0.10612952095091291,-0.6890751538886909,-2,-5.310179002328541,1.0237010389723786,-0.08765423730961522,-0.007999719443871357
4,0.503520202020202,0.45089044657050054,0.1997194784928591,0.13391518035267347,-0.6604918730190429,-2,-5.601823921241852,-0.3554928072181955,-0.07685311632312933,0.01288216670743874
5,0.5040252525252524,0.4510314194312101,0.1999793230276691,0.16089550444406786,-0.6327155259476275,-2,-4.823352543120069,-2.570954179379015,-0.059625598186975146,0.043122204070845126
6,0.504530303030303,0.44945442138325403,0.19890091370996904,0.1767194921923983,-0.6160971089067337,-2,-2.471859310852063,-2.9365525324038444,-0.04866737826403682,0.08711642137253484
7,0.5050353535353534,0.4463319276800147,0.19735766778044309,0.18306202047507542,-0.6089617402377461,-2,-1.3251458012186874,-2.1757180445918984,-0.04640270830375416,0.13996686707922645
8,0.505540404040404,0.43835871283148226,0.19385124787983896,0.1854946275017237,-0.6057378769689398,-2,-0.8077780104092962,-1.5238988953985235,-0.05288147120856707,0.2092478928600385
9,0.5060454545454545,0.42642660340590993,0.1882529410207183,0.18651950838802273,-0.6039233192415472,-2,-0.5100928638257971,-1.0110110156231573,-0.0777180012994716,0.3168625987624793
10,0.506550505050505,0.4132562294183413,0.18196132500579204,0.18850504380394284,-0.601149681661425,-2,-0.28875913984943585,-0.5581399765855846,-0.17265156507738966,0.5531733287525408
11,0.5070555555555555,0.39825649273558894,0.1750486286005994,-0.16995991068142977,-0.5643940073177836,-1,-0.2303118520408539,0.0725426984103273,-1.2736702253678338,-0.34559867546545314
12,0.507560606060606,0.3807127965447433,0.1669980889952031,-0.12237589157947451,-0.5164175047619576,-1,-0.37647182415727887,0.2701218297220566,-0.5030215148557858,-0.2832501764752575
13,0.5080656565656565,0.3626229585912832,0.15854779260743312,-0.09586526375137976,-0.48951517378845844,-1,-0.32777085949955703,0.4766663976501852,-0.30412537466330664,-0.28798614476439527
14,0.5085707070707071,0.34528291726902166,0.15048025425399747,-0.08581334003572819,-0.4790723249111466,-1,-0.2463551820539212,0.7802465769869745,-0.16500368013316344,-0.23504710090974537
15,0.5090757575757575,0.3280205483576181,0.14256231848707918,-0.08569370944039853,-0.478562544822404,-1,-0.1940479156755292,1.1991416966516724,-0.09693240520683859,-0.16896338137467304
16,0.5095808080808081,0.3111520547169781,0.134784846427778,-0.08928991213593808,-0.4817693713864609,-1,-0.21779634249364316,1.7956069040164777,-0.06258781251320523,-0.11714257885052676
17,0.5100858585858585,0.2960176087261815,0.12775376245894693,-0.09295008633597418,-0.4850409405197618,-1,-0.46689756012305733,2.7249083692758744,-0.04228918226635556,-0.07663061709123856
18,0.5105909090909091,0.2826356778552762,0.121591234925914,-0.09124231320693757,-0.48294533110064364,-1,-1.522777580904591,4.191366776083841,-0.02964920076867847,-0.04403783574526322
19,0.5110959595959595,0.2704525220578834,0.11601465468214193,-0.0702311383449467,-0.46154708644617504,-1,-4.273169208943084,5.82412555002675,-0.019362755397931402,-0.022308642578212842
20,0.51160101010101,0.2600292460840164,0.11120625307903526,0.03921282737030088,-0.3517168151660034,-1,-0.7973976341299739,-5.207947494357661,0.0025921483918256946,0.023741804138530855
21,0.5121060606060606,0.25190990264013635,0.10746418026928442,0.033593837019536436,-0.3569502619183019,-1,-0.8947622850231892,-2.4248304282482116,0.005885991166849995,0.051748132803651085
22,0.512611111111111,0.24565172030713875,0.10463408346438849,0.026001271205079494,-0.3641580438485674,-1,-0.61065615106694,-1.499218558063398,0.013809901522413223,0.08720115915824476
23,0.5131161616161616,0.24116444286631294,0.10263144076016134,0.01740610477085694,-0.37236918386955564,-1,-0.4110939096698783,-0.992796124774384,0.022000279614681307,0.137608770001666
24,0.513621212121212,0.2391169023799215,0.10175731661511175,0.009048632462446344,-0.3803433850011957,-1,-0.2588842322920197,-0.6356886801336947,0.025297927783641656,0.22305140520580974
25,0.5141262626262626,0.239660099752348,0.10214822175720159,0.0032122691708755652,-0.38579723012674616,-1,-0.13524965408592296,-0.3309865634772244,-0.008434908159913452,0.4306337822017227
26,0.514631313131313,0.24257709046635167,0.1037305015592736,0.04475290869178473,-0.343874823233591,-1,-0.13881710589252289,0.015706678420056384,-0.8469454841185126,-0.03302180176617272
27,0.5151363636363636,0.248452946889569,0.10677434421413798,0.10733521441747498,-0.28091149872114674,-1,-0.15197735174745808,0.1144152306352243,-0.38354299654863866,-0.17143084323154212
28,0.5156414141414141,0.2581515213330518,0.1117606306165488,0.13128031206059115,-0.2565861286771387,-1,-0.07437821673754993,0.2672693251257773,-0.17708531744834477,-0.18073404879960261
29,0.5161464646464646,0.2719454049345261,0.11894528110551149,0.13224731523547628,-0.2552395972962027,-1,-0.013353080362894931,0.4734241300100331,-0.09543015480377329,-0.11952031923437866
30,0.5166515151515151,0.2904229698804828,0.1287206486960925,0.12931327687553085,-0.257794849462485,-1,0.008944934153911465,0.7341103717132955,-0.06203233941439174,-0.0803202933629681
31,0.5171565656565656,0.3150022794323318,0.14195765121291604,0.12817755702631167,-0.25855252295650033,-1,-0.05640435608097496,1.0681526457604062,-0.04288107148630863,-0.053917532217670455
32,0.5176616161616161,0.34652421440223596,0.15943230376787698,0.13284835197379818,-0.2535044193268253,-1,-0.3032094944539962,1.4655627205335546,-0.03003524620115137,-0.03465491149967615
33,0.5181666666666667,0.38450670254115055,0.18140358045391472,0.14755181065022782,-0.2384243874842205,-1,-0.8175006191985273,1.9224424346597757,-0.01916850588273555,-0.020494697380196974
34,0.5186717171717171,0.42719956732551134,0.20760755684420867,-0.17572648221191522,-0.17572648221191522,0,-0.17533108699715347,-4.911366861232553,-0.00024439087421545245,0.006278673134918633
35,0.5191767676767677,0.4687934035514638,0.23583548415768402,-0.15247161321483638,-0.15247161321483638,0,-1.0415266767674887,-0.646910464456235,-0.010972305220557928,0.016558872785813056
36,0.5196818181818181,0.49601902867396447,0.2596627261892028,-0.1331258862691675,-0.1331258862691675,0,-0.7110544401471796,-0.30482068537382967,-0.013821318962683777,0.020754378705587533
37,0.5201868686868687,0.4926753436984931,0.26975924067211704,-0.11023915746006878,-0.11023915746006878,0,-0.5606060651119621,-0.1831232092903981,-0.01167905201223115,0.020628712424926785
38,0.5206919191919192,0.45207739193726676,0.26015403256104563,-0.08589055293391062,-0.08589055293391062,0,-0.4486245503556304,-0.13825484904348526,-0.004261251828146671,0.020799523365097137
39,0.5211969696969696,0.3842695982155893,0.2334559040137567,-0.0692057488552593,-0.0692057488552593,0,-0.3404193329142218,-0.11855074632967832,0.006821562790027904,0.02413292806135655
40,0.5217020202020202,0.3089503493716375,0.19891258310175305,-0.06517058410262237,-0.06517058410262237,0,-0.2334648192176026,-0.10084749117050591,0.020292304210333324,0.0331632657531418
41,0.5222070707070706,0.24206531357053251,0.165583661439948,-0.06818472784378098,-0.06818472784378098,0,-0.1335186029065017,-0.07734129162176666,0.033731634283374286,0.05304452530855432
42,0.5227121212121212,0.18960170493810719,0.13792851011843393,-0.07110167811475153,-0.07110167811475153,0,-0.04979150640993763,-0.04969055866448365,0.03281595147404533,0.09460450216056775
43,0.5232171717171716,0.15076482635320995,0.11655533921065751,0.06886366678125475,0.06886366678125475,0,0.011269847187791605,-0.03907004985758324,-0.032222874184254915,0.12136214662459627
44,0.5237222222222222,0.12294076496663078,0.10072834127024577,0.06678324363179067,0.06678324363179067,0,0.08619905979805714,-0.06445870339440062,-0.06565995152592684,0.06815736205755958
45,0.5242272727272727,0.10359755086145091,0.08949574459314684,0.05739133004449493,0.05739133004449493,0,0.19730678795699566,-0.09538022957974426,-0.0544230556613563,0.034092410888464035
46,0.5247323232323232,0.09048814971668796,0.08184185486786127,0.04511189099856344,0.04511189099856344,0,0.34117469170186754,-0.11702361075011126,-0.03872968774687596,0.017147046169744752
47,0.5252373737373737,0.08197480777044243,0.07697137194054997,0.03173074878191826,0.03173074878191826,0,0.525492341243879,-0.12401278470676419,-0.02422244908398585,0.00792172468233315
48,0.5257424242424242,0.07711666194015017,0.07446570098857791,0.01802867548202606,0.01802867548202606,0,0.7814760040377425,-0.10608707878268542,-0.011519722751100263,0.002820261775108189
49,0.5262474747474747,0.07530599762929381,0.07406219479654425,0.0055338460218543484,0.0055338460218543484,0,1.219537546265934,-0.01766846837723816,-0.001104987172758027,0.00032021167462212963
50,0.5267525252525252,0.0761219236165453,0.07556537632695956,0.11416035894022544,0.11416035894022544,0,2.480832397364658,0.7635040173356178,0.004950545963569059,-0.0009291272811805019
51,0.5272575757575757,0.07946727244749963,0.07900070575267415,0.15606816463740317,0.15606816463740317,0,-0.497356671395241,2.077832604901765,0.008122798130444019,-0.011179748762738506
52,0.5277626262626263,0.08551057216378286,0.08458755969111133,0.144600407794563,0.144600407794563,0,-0.515194957034933,0.9222224802954861,0.019120838075869197,-0.022342299423560294
53,0.5282676767676767,0.09453767711127357,0.09260174531185789,0.13118026443755143,0.13118026443755143,0,-0.35456292119397365,0.5135301527733239,0.03258521181595077,-0.03308618727968835
54,0.5287727272727273,0.10705851535008214,0.10348460128565083,0.11819062597810782,0.11819062597810782,0,-0.2120793476541177,0.3010688117895636,0.048494236437047346,-0.045563616379140894
55,0.5292777777777777,0.12395599187682788,0.11799509778309338,0.10744674838222225,0.10744674838222225,0,-0.09461539953050901,0.1730865795467482,0.06777319721009555,-0.06411923613935484
56,0.5297828282828283,0.14643384807382018,0.13713099579926902,0.10545461090497357,0.10545461090497357,0,-0.007254537120445354,0.09492212112642776,0.08905607802340809,-0.10388581738095848
57,0.5302878787878788,0.17604649590440355,0.16213184248990098,0.12560431388550775,0.12560431388550775,0,0.03244932269969169,0.07395922909051854,0.039156277993431805,-0.1936728213519879
58,0.5307929292929293,0.21492908579566242,0.1947096014141267,0.1422832131703106,0.1422832131703106,0,0.06529901632825602,0.16126077639788508,-0.04914515465179965,-0.12553408335182445
59,0.5312979797979798,0.2657792683812683,0.23701160503632923,-0.1543470419710931,0.22208954842597145,1,0.17191577739408487,-0.4426926529927482,-0.029338419222067747,0.11103111306153203
60,0.5318030303030302,0.3313737619277484,0.2911341371441091,-0.1657624579836624,0.21031663258871863,1,0.3045246164363699,-0.6975670406926491,-0.01487200428965724,0.0628460065691937
61,0.5323080808080808,0.41374236647638973,0.3584464357167731,-0.1750899353017873,0.20063233383300783,1,0.5492320106098048,-1.2623585324283257,-0.002624568092360026,0.03099459966671329
62,0.5328131313131312,0.5123548611317005,0.43815664826800654,-0.1499606613752717,0.22540546277991763,1,2.6102853371268617,-0.11336812071328353,0.01938826013163267,0.0015882927674311699
63,0.5333181818181818,0.6206084454716442,0.5244345739432342,-0.10988163976660685,0.26512901394514626,1,1.7273467915000602,0.2733395076209223,0.03990170180700749,-0.004935832584170253
64,0.5338232323232323,0.7229618567325012,0.6042262775659271,-0.08535951561649491,0.2892963402734548,1,1.476781034587284,0.3967878791625971,0.05373843388931957,-0.010687883513176353
65,0.5343282828282828,0.7979748656079053,0.6601544322493407,-0.06714677568821172,0.30715495309426794,1,1.3074689746891652,0.39767308025795084,0.06754148333323352,-0.014802316808951832
66,0.5348333333333333,0.828655356423986,0.6791449193793697,-0.049364574629469485,0.3245836958597796,1,1.2603488906715288,0.30622905060398997,0.08025223530919706,-0.013265550697781727
67,0.5353383838383838,0.8125977682814707,0.6602729539177643,-0.030349866803031967,0.34324561231430156,1,1.4074805945433502,0.1661989156551961,0.08313668794454127,-0.003976474807072849
68,0.5358434343434343,0.7622359601390777,0.6144050950573077,-0.009400229865999497,0.36384312291494636,1,2.42990151456728,0.4732952482613945,0.053101374579513236,-0.006780525967268756
69,0.5363484848484849,0.6953543245580919,0.5563098584062084,0.011299360961110253,0.38419125056251135,1,0.9083224727101181,1.328850472211398,0.06020248519549825,-0.06956453355546485
70,0.5368535353535353,0.6257592272285656,0.4971691040138726,0.022147629992522868,0.3946887176996078,1,0.6310092326168565,0.8916417247508704,0.09946911717761789,-0.10332348384681037
71,0.5373585858585859,0.5610002203042542,0.44283877639161945,0.029569067146569122,0.4017600123799874,1,0.5176674464597192,0.6056039810482549,0.15560331568106583,-0.13178985530262183
72,0.5378636363636363,0.5044287727370714,0.39572222713072275,0.03823080965207901,0.4100722699749051,1,0.49064811176344714,0.3419615885317351,0.2514992671880226,-0.12861731264697804
73,0.5383686868686869,0.4567834432481819,0.35624396381864376,0.05497012161443756,0.42646275273914086,1,0.5406661358267367,0.12456109683348206,0.3257419329427532,-0.04283868251215804
74,0.5388737373737373,0.4171719715429249,0.3235720189495844,0.0783933724161391,0.44953782821152233,1,0.596051637612882,-0.033476229169737345,0.33581566932483975,0.04698924419416749
75,0.5393787878787879,0.384460655898461,0.29662531314747154,0.10223194386792296,0.4730288763660268,1,0.6112954296291644,-0.1973826231376801,0.3188915111123649,0.1426730525907988
76,0.5398838383838384,0.3578217161474641,0.2746348470530369,0.11898591198816896,0.4894359713911457,1,0.6185827169904982,-0.4478900712761734,0.22180065737666838,0.22482748025417562
77,0.5403888888888889,0.33622360571229676,0.25679084143000747,0.12400303036458665,0.49410686505154044,1,0.7067928331902721,-0.8011155906701439,0.11156663788632883,0.2026172313133431
78,0.5408939393939394,0.31859702961028263,0.24219455244014304,0.12270324763999566,0.4924615041737922,1,0.9224183691023471,-1.2385097813451231,0.06169371769054126,0.1469546847236482
79,0.5413989898989899,0.3044560400029546,0.2303467093892073,0.12080171168308984,0.49021503481713274,1,1.3341281728248646,-1.7951269085034907,0.04346191296914879,0.09980611405620383
80,0.5419040404040404,0.29345213208230997,0.22098592738153544,0.1230875334420514,0.4921565661270286,1,2.129170494864647,-2.552537919715478,0.036579850529356944,0.06366117146832385
81,0.5424090909090908,0.2848747746991563,0.21360441076209963,0.13615580070568106,0.5048811840962786,1,3.6695145946006957,-4.039082260053331,0.02864345949460026,0.03698947649565359
82,0.5429141414141414,0.2783402099513125,0.20780025721864168,-0.1576324853575429,0.579132261565627,2,0.5354014172217422,8.389715260545211,0.005777549224107352,-0.0395419005491743
83,0.5434191919191919,0.27396645527202146,0.20360182394366416,-0.15805824485755465,0.5780217573729909,2,0.7021981635629889,3.8484199410730966,0.031190969768600623,-0.08033898040366069
84,0.5439242424242424,0.2714328547403595,0.20086697941668386,-0.16240953267974786,0.572986996471482,2,0.33142166413415675,2.375530012271625,0.05122677623118444,-0.1290634881441753
85,0.5444292929292929,0.27021263680991486,0.19917189166220398,-0.1687951794440977,0.5659191447022145,2,0.20001777737612303,1.5344364241280917,0.07853147593201645,-0.19510401316920348
86,0.5449343434343434,0.2705638629962816,0.1985532184307706,-0.1751245113679096,0.5589088723220911,2,0.16412156529142982,0.9406606314662749,0.13016305576155884,-0.30491548166691457
87,0.5454393939393939,0.27269784204019043,0.19923780364073093,-0.17768642871680013,0.555667275552763,2,0.15865355753396873,0.42729624260741966,0.3308214765149427,-0.5956100803427503
88,0.5459444444444445,0.2759497788547782,0.20085497282041517,-0.13775520410470493,0.5949200782805601,2,0.4032030966271828,-0.08586782664495399,0.8316767235418923,0.2146708887798143
89,0.5464494949494949,0.28027088200700323,0.20318039436184832,-0.10322521784164708,0.628772896708664,2,0.5636449846895101,-0.3010307136397811,0.5212971884897383,0.33512434030510563
90,0.5469545454545455,0.2864950439622357,0.2067267511622567,-0.08618487171988837,0.6451373255708954,2,0.6299479428764254,-0.6029858052917273,0.2974848983304208,0.37614668804122314
91,0.5474595959595959,0.2942095220161521,0.2114525077790443,-0.08282964000746693,0.6478178871381184,2,0.7526937679198409,-1.020764696118778,0.14590937168675333,0.30008587550283317
92,0.5479646464646465,0.30254453533305975,0.2166891693544804,-0.08551016256475627,0.6444639381016216,2,1.0061545700334702,-1.5411436091355037,0.08403693063552942,0.21189712661707547
93,0.5484696969696969,0.3126366522355807,0.22289376056039026,-0.08885754084861303,0.6404443735689123,2,1.4991874705439836,-2.180387579271743,0.06265789653084931,0.14332359398204694
94,0.5489747474747475,0.3251786313857886,0.23076142114478826,-0.08824056184310819,0.640390403132926,2,2.4844541324096534,-2.8710238427264447,0.05801614874211452,0.09183113546450997
95,0.549479797979798,0.3383027958082537,0.23931677197136303,-0.07732552472680257,0.6506357242046937,2,4.154784743230892,-3.2216523120534855,0.059200829905113876,0.054802046410387883
96,0.5499848484848485,0.35221406312606385,0.2482155800841268,-0.05161216740725026,0.6756805954787797,2,6.596834926224005,-3.647635597450576,0.05219390757710885,0.03074458258780148
97,0.550489898989899,0.3696669384705445,0.25911116822454555,0.009740696556474415,0.7363662000106981,2,0.5425011496442459,12.45931180012981,0.004828907385188643,-0.043260385896786546
98,0.5509949494949495,0.3889360419458639,0.271583841466509,0.004224768922725464,0.7301842361858033,2,0.6040507080304586,4.535852962531808,0.03202047984779879,-0.11266538166259818
99,0.5515,0.40695863983736225,0.2834789100575508,-0.0024226524150615155,0.7228719985368877,2,0.3054599965495168,2.689077843651762,0.05405564390235146,-0.18679327907038934
