,freq,T_total,T_zeroth,n_points,n_m0,n_eff,m,eps_real,eps_imag,mu_real,mu_imag
44,0.6812222222222223,0.013102469204719235,0.0008771203478692125,-0.06535863569477515,0.02548400794990693,-0.10796597054981874,-1,-9.629969183902753,5.9655754742372835,-0.001095218802731681,-5.7437947215045703e-05
45,0.6817272727272727,0.00815419409497471,0.00045083603245406876,0.08315200861325305,0.05822074178791026,0.05822074178791026,0,-1.0325572282680293,0.9906309014211939,0.005462578664428099,-0.003310717791025993
46,0.6822323232323233,0.0056436122586347405,0.0002547977994629621,0.08441035438503106,0.05305457927775539,0.05305457927775539,0,-0.646292147316855,0.4068553794759497,0.013949934488109519,-0.006836285590439648
47,0.6827373737373738,0.0042634351751279055,0.00015559580484261624,0.08545802498955518,0.046621422232990456,0.046621422232990456,0,-0.4439135653845368,0.21670929594242205,0.025124422083357478,-0.009937392653625426
48,0.6832424242424243,0.00347407808783092,0.00010164535982283309,0.08645850911078828,0.039722393000577935,0.039722393000577935,0,-0.30661770693725454,0.12209035487203372,0.04026220977162494,-0.012777331471033096
49,0.6837474747474748,0.0030335854246696593,7.078360666085656e-05,-0.05868811229422649,0.032617879049548756,-0.10033923489469788,-1,-0.2085789245820754,-0.1718872256756917,0.060082542774806375,0.058354225612183556
50,0.6842525252525253,0.0028307461943874266,5.2686771000086274e-05,-0.05716155031034589,0.025658216637331352,-0.10720076093902565,-1,-0.11568713717516466,-0.10249617566600529,0.09854946200095677,0.11130075472019259
51,0.6847575757575758,0.002813110020864844,4.219266160531983e-05,-0.05496439208736701,0.020687787788691053,-0.11207319818289808,-1,-0.03700892927337399,-0.033324111883722606,0.19687515742489795,0.35968843502705655
52,0.6852626262626264,0.002910899334395912,3.613044805630168e-05,-0.051435036565730015,-0.05998846847414228,-0.05998846847414228,0,0.022429075546175813,0.02325268340091539,-0.32057224151357755,-0.13529601491859206
53,0.6857676767676768,0.0028125388431159744,3.034434422581414e-05,-0.04575494839974992,-0.06212890876263599,-0.06212890876263599,0,0.10355815634092705,0.06806511501453201,-0.11973726647346834,-0.05539476584291489
54,0.6862727272727274,0.0019452117698743213,1.9576118307248906e-05,-0.03920054479193413,-0.0655694833232604,-0.0655694833232604,0,0.20897880411840208,0.12494111782463219,-0.07403277816971683,-0.03394020197206679
55,0.6867777777777778,0.0009482373375917687,9.519777296525742e-06,-0.03703243352856379,0.05965083341076722,-0.07271962738551466,-1,0.3528950694357704,0.2138235102010131,-0.05159502377834184,-0.024443206703654775
56,0.6872828282828284,0.0005479129130003215,5.595376185800128e-06,-0.04073915551436456,0.04744721565059885,-0.08482597257414798,-1,0.5495694430940934,0.37730710059213396,-0.0354817135000069,-0.0188422982357753
57,0.6877878787878788,0.00048562433647586517,5.109827714029501e-06,-0.045677614442588464,0.03426385826207029,-0.09791220024786493,-1,0.8352681415955953,0.7026455261124863,-0.021986913551550802,-0.013414567012776484
58,0.6882929292929294,0.0005466079035071869,6.216468921977218e-06,-0.04887429674104696,0.02360567915850229,-0.10847339217887167,-1,1.35940072827485,1.5824913395709213,-0.010723187185265843,-0.007116230737020222
59,0.6887979797979799,0.0006626981783412636,8.45607430458616e-06,-0.05047031983441267,0.028352265826581884,-0.10362996056693043,-1,-1.424917406344408,9.080692169745076,-0.001956488765080532,-7.633216984455781e-05
60,0.6893030303030303,0.0008212144441578424,1.193759307665933e-05,0.09398000079855096,0.06359568828688507,0.06359568828688507,0,-1.6146789506528796,1.4437007965627109,0.007078487622178499,-0.0023363099597029377
61,0.6898080808080809,0.0010300917061452331,1.7092416102014977e-05,0.09383876617382347,0.057937220518540576,0.057937220518540576,0,-0.8693647688306038,0.5432177283228986,0.016416620373652636,-0.00578449870188308
62,0.6903131313131313,0.0013094173981647922,2.469832299004571e-05,0.09409745095100629,0.05160410080377214,0.05160410080377214,0,-0.5455457730264117,0.2884454007984214,0.02719427141628482,-0.008768230970933811
